nu	chi	eig_abs	sin_angle	res_gradient_normalised	res_max_normalised
0.17293633402	0.566666666667	9.65886783581e-05	0.001138212974846315	6.136052458055337e-11	5.390952830144855e-08
0.17293633402	0.633333333333	0.000131886313031	0.0016322621968659563	6.015145570880988e-11	3.6851587696895585e-08
0.17293633402	0.7	6.30272197047e-05	0.0008203997689647153	3.128701734899681e-10	3.8136292330713757e-07
0.17293633402	0.766666666667	7.32782896367e-05	0.0010045777027413822	6.906164286657255e-10	6.874689255034988e-07
0.17293633402	0.833333333333	4.84852052645e-05	0.000700109907957018	7.573583689437443e-10	1.0817706767695693e-06
0.17293633402	0.9	0.000117668238571	0.0017900253949310638	3.1377807122677064e-10	1.7529249423632558e-07
0.237371822837	0.1	2.2412996668e-05	0.0002086639692366847	2.1631564970549448e-10	1.036669869248632e-06
0.237371822837	0.166666666667	0.000182795112643	0.0017343346446021496	2.885165868993381e-10	1.6635577672238844e-07
0.237371822837	0.233333333333	9.37395410453e-05	0.0009100202433917267	1.287707335614581e-09	1.4150315281066506e-06
0.237371822837	0.3	7.25812859447e-05	0.0007242352774799451	7.112235642474708e-11	9.820338588341761e-08
0.237371822837	0.366666666667	0.000191949142272	0.0019783951070838045	3.9525888088635723e-10	1.997875957655169e-07
0.237371822837	0.433333333333	0.000132912778913	0.0014207345046388907	1.7756260242059302e-11	1.2497943974812116e-08
0.237371822837	0.5	0.000165187766481	0.0018396447098597427	6.746047357588966e-10	3.667036818377224e-07
0.237371822837	0.566666666667	6.11393028236e-08	7.114032375965255e-07	1.370972577179949e-10	0.00019267671979000147
0.237371822837	0.633333333333	3.4207107397e-05	0.00041773098084515916	3.786883917245673e-10	9.065365249146702e-07
0.237371822837	0.7	0.00011085349679	0.0014244071898605792	8.07426983195225e-11	5.668512409532669e-08
0.237371822837	0.766666666667	2.36164051978e-05	0.0003196024418047108	2.464701907338073e-10	7.711768385433907e-07
0.237371822837	0.833333333333	0.000146752260405	0.002096186087474137	5.512123023370748e-10	2.62959553392864e-07
0.237371822837	0.9	0.000103018975425	0.001552735727666553	4.864024608757096e-10	3.1325505032246944e-07
0.325815755238	0.1	1.44056273059e-05	0.0001338562178728012	2.2182677882590178e-10	1.6571991554814808e-06
0.325815755238	0.166666666667	9.97166648919e-05	0.000942718771491088	3.962557339784882e-10	4.20332743340281e-07
0.325815755238	0.233333333333	0.000172539737364	0.0016665140693808314	4.507035330480651e-10	2.704468083633913e-07
0.325815755238	0.3	0.000200989428121	0.001991802430553614	2.98083212346852e-10	1.4965500984151369e-07
0.325815755238	0.366666666667	2.24153147294e-05	0.000228795822048316	6.352253290834928e-11	2.776384406994893e-07
0.325815755238	0.433333333333	0.00015606826016	0.001649554391743475	2.2290976689035202e-10	1.3513332328178063e-07
0.325815755238	0.5	0.000125894433583	0.0013832408536660547	1.0995993197359216e-11	7.949442187321264e-09
0.325815755238	0.566666666667	0.000107385528731	0.0012316699522496228	1.7969226917499222e-10	1.4589317749524656e-07
0.325815755238	0.633333333333	8.19154937455e-05	0.0009844449388932597	5.189201073059957e-10	5.2711920522099e-07
0.325815755238	0.7	4.81749441319e-05	0.0006085757883871352	2.3711212465663596e-10	3.896180708815861e-07
0.325815755238	0.766666666667	0.000127860772168	0.0017034244550591866	7.68354728056616e-10	4.51064547768478e-07
0.325815755238	0.833333333333	3.58056219801e-05	0.0005036745170971022	3.3374076365844025e-10	6.626119692970276e-07
0.325815755238	0.9	0.000104489969069	0.0015560365633033458	2.8818679736870195e-10	1.852056377024227e-07
0.4472135955	0.1	5.65498436541e-05	0.0005242315402514845	1.1674814794039828e-10	2.2270340293602295e-07
0.4472135955	0.166666666667	0.000178606139469	0.0016815601385939576	7.830895042686207e-10	4.656922379971517e-07
0.4472135955	0.233333333333	0.000227424423029	0.0021829464360717857	1.6714366346722853e-10	7.65679120236053e-08
0.4472135955	0.3	0.000200641624153	0.00197120458693906	1.7164076958503115e-10	8.707405143144456e-08
0.4472135955	0.366666666667	9.2849422325e-05	0.0009374213180752546	1.0913208344159489e-10	1.1641732627295974e-07
0.4472135955	0.433333333333	0.000134931980149	0.00140668577826669	3.781301137810708e-10	2.6880915267527974e-07
0.4472135955	0.5	0.000159560233703	0.0017253341330328122	3.517563235441405e-10	2.038771766548971e-07
0.4472135955	0.566666666667	0.000156843087863	0.0017667641882124876	2.0063975704860732e-12	1.1356340500177521e-09
0.4472135955	0.633333333333	0.000112662973392	0.0013275458204633382	2.6617345049839864e-10	2.0050034660018747e-07
0.4472135955	0.7	0.000146238838387	0.0018106199524542375	8.691595826057788e-11	4.800342454128272e-08
0.4472135955	0.766666666667	5.98500295919e-05	0.0007810442509360031	1.3622617688404297e-10	1.7441544025295564e-07
0.4472135955	0.833333333333	0.000115100542543	0.0015899398776543536	2.4430519888851666e-10	1.536568550691192e-07
0.4472135955	0.9	0.000105328225319	0.0015444626031414438	4.3261474928069416e-10	2.801068975204572e-07
0.613843857409	0.1	0.000189826280601	0.0017549496555412014	2.428036224447104e-10	1.3835361127201866e-07
0.613843857409	0.166666666667	0.000120372590625	0.001127552572260164	2.6370293022844883e-10	2.3387196013384977e-07
0.613843857409	0.233333333333	8.09980964245e-10	7.746913825403878e-09	3.38559154214253e-11	0.004370245517693008
0.613843857409	0.3	0.000169943274126	0.0016527023412085215	4.224864708013182e-10	2.556336687286428e-07
0.613843857409	0.366666666667	7.11687746043e-05	0.0007092430990428651	4.058344543953492e-10	5.72207829646886e-07
0.613843857409	0.433333333333	0.000133385630838	0.001368632506384416	2.0079259354546715e-10	1.4671035734607648e-07
0.613843857409	0.5	0.000137192263988	0.001455751008207469	1.4336357461151505e-10	9.848083484279705e-08
0.613843857409	0.566666666667	8.02407829969e-05	0.0008844517961945903	6.720768612615299e-10	7.598790046626448e-07
0.613843857409	0.633333333333	6.2439490759e-05	0.0007185197557093819	3.252595227773126e-10	4.5267979475077305e-07
0.613843857409	0.7	0.000143483776634	0.0017333027047394009	3.4175722151392383e-10	1.9717107300116307e-07
0.613843857409	0.766666666667	8.08159012787e-05	0.0010291991334644912	1.3331061525658962e-10	1.2952847865341488e-07
0.613843857409	0.833333333333	6.524589216e-05	0.0008806369006287706	1.1896900893972365e-10	1.3509428103089973e-07
0.613843857409	0.9	9.50341788263e-05	0.0013669471494754417	4.318570353239679e-10	3.1592801452049915e-07
0.842559987153	0.1	8.51964726813e-05	0.0007850332422817292	1.299652306246879e-10	1.6555376525292835e-07
0.842559987153	0.166666666667	0.000159420098101	0.0014849071232665664	2.103903205965841e-10	1.4168582498576195e-07
0.842559987153	0.233333333333	0.000138423196259	0.0013075918155014473	3.4887765975796443e-10	2.668092309375564e-07
0.842559987153	0.3	0.000195626838013	0.0018811490541866057	1.5142061001412942e-10	8.049368000751143e-08
0.842559987153	0.366666666667	9.01545352019e-05	0.0008856003668440874	3.5770817037515646e-10	4.0391585108063983e-07
0.842559987153	0.433333333333	0.000151404552481	0.0015263298717142799	2.808670231497085e-10	1.8401459387715765e-07
0.842559987153	0.5	0.000154350812378	0.001603951531768351	4.664086167964788e-13	2.9078722614658124e-10
0.842559987153	0.566666666667	0.000153787770292	0.001655472493239298	2.045845662733241e-11	1.2358077051042338e-08
0.842559987153	0.633333333333	0.00013413360289	0.0015036616731129767	5.7189406014957e-10	3.8033412227284704e-07
0.842559987153	0.7	0.000145072886332	0.001703792163232007	2.008865855455376e-11	1.1790556824483877e-08
0.842559987153	0.766666666667	8.77396848598e-05	0.0010859908518861558	7.980263758593522e-11	7.348370530298666e-08
0.842559987153	0.833333333333	0.000110814760867	0.001456355616371439	5.332312630529704e-10	3.661407020517868e-07
0.842559987153	0.9	0.000100441679925	0.0014121692123810028	1.739623928628663e-10	1.2318804992177053e-07
1.15649496754	0.1	2.34864118505e-05	0.0002156347732139813	4.176494740262915e-10	1.93683355835345e-06
1.15649496754	0.166666666667	0.000169580695566	0.0015698171727185253	7.181493545323545e-10	4.574730347450193e-07
1.15649496754	0.233333333333	0.000128973750725	0.0012073424346716697	4.629145879967221e-10	3.834161499695894e-07
1.15649496754	0.3	8.1459859915e-05	0.0007736962657628513	2.8915871854363916e-11	3.7373673796723524e-08
1.15649496754	0.366666666667	0.000155388622713	0.0015033199670670782	6.952347226141319e-11	4.624662119124594e-08
1.15649496754	0.433333333333	0.00013809144264	0.001366078140077084	6.58384568118941e-10	4.819521164228235e-07
1.15649496754	0.5	0.000147494467541	0.0014988363977030805	9.881636029530192e-11	6.592871238775592e-08
1.15649496754	0.566666666667	9.05680620524e-05	0.0009499658834336168	2.0876537192257632e-10	2.1976091516887062e-07
1.15649496754	0.633333333333	0.000111797639139	0.001217766086699666	1.4699064175975694e-10	1.207051383863041e-07
1.15649496754	0.7	0.000111598560016	0.0012706597947799827	2.161336492862016e-10	1.7009560715944868e-07
1.15649496754	0.766666666667	4.67521519339e-05	0.0005604987301494615	4.336908059741581e-11	7.737587663374562e-08
1.15649496754	0.833333333333	4.50140067226e-05	0.0005736301122245665	1.0691172311706834e-10	1.8637742495164298e-07
1.15649496754	0.9	5.89001446781e-05	0.0008067034173133597	6.469245139262381e-10	8.019353597002318e-07
1.58740105197	0.1	0.000186541055048	0.0017065217420592835	1.4532418956375745e-10	8.515811642274097e-08
1.58740105197	0.166666666667	5.10892790862e-05	0.0004698552128900063	7.260447946055895e-10	1.5452497977392564e-06
1.58740105197	0.233333333333	6.49998841739e-05	0.0006027930274321561	5.558179106343402e-11	9.22070902183581e-08
1.58740105197	0.3	0.000216034048268	0.0020271900676956407	2.7974625342200823e-10	1.3799705211657978e-07
1.58740105197	0.366666666667	5.62961150849e-05	0.0005360693080918467	4.1378655348164896e-10	7.718900284639191e-07
1.58740105197	0.433333333333	0.000121642502188	0.0011805932673992286	1.3558787838031345e-10	1.1484722685833456e-07
1.58740105197	0.5	0.000161087912113	0.0016005221771642612	1.3219808825578288e-10	8.259684196995091e-08
1.58740105197	0.566666666667	0.000107582949908	0.001099506944506609	2.1986424274749358e-10	1.999662156260005e-07
1.58740105197	0.633333333333	5.68372309802e-05	0.0006010801084282906	1.1169276439442672e-11	1.8582009411525184e-08
1.58740105197	0.7	0.00010809233391	0.0011921078955346102	1.2296639921513007e-10	1.0315038344407037e-07
1.58740105197	0.766666666667	6.35854694646e-05	0.0007374695183407181	2.3322046504844145e-10	3.16244209758228e-07
1.58740105197	0.833333333333	7.56849933128e-05	0.0009339825404568571	9.199665922582775e-11	9.849932539340485e-08
1.58740105197	0.9	7.38632584517e-05	0.0009841949534400852	8.727750247653884e-11	8.867907159225658e-08
2.17886127524	0.1	0.000167081434516	0.001522850037788281	2.0429483171177354e-10	1.341529544225393e-07
2.17886127524	0.166666666667	0.000218439837406	0.001996653624570709	9.137703220551569e-11	4.576508968858443e-08
2.17886127524	0.233333333333	0.000160103557195	0.0014715631255096395	6.188450748605932e-10	4.205356901694794e-07
2.17886127524	0.3	0.000201166286284	0.0018651288352391777	5.4322976934649105e-12	2.912558956158271e-09
2.17886127524	0.366666666667	0.000100694142321	0.0009446179215087257	5.786839711521176e-11	6.126116792574235e-08
2.17886127524	0.433333333333	0.000109355362868	0.001042082282350519	4.5248712243990523e-11	4.342143898841424e-08
2.17886127524	0.5	5.75109615961e-05	0.0005589924462890987	2.797919115403402e-10	5.005289667110063e-07
2.17886127524	0.566666666667	7.04453552379e-05	0.0007020791215676552	1.9336527792351899e-10	2.7541799595960235e-07
2.17886127524	0.633333333333	0.000110671217392	0.0011381046718908726	2.4516167340998363e-10	2.154122370859497e-07
2.17886127524	0.7	8.93622634859e-05	0.0009552826067254872	5.145782385257167e-11	5.386659768564041e-08
2.17886127524	0.766666666667	8.11311948707e-05	0.0009106460616577396	3.1445677965457997e-10	3.453117439306145e-07
2.17886127524	0.833333333333	4.88333034577e-05	0.0005832136728076667	3.356625448161068e-11	5.755395671712968e-08
2.17886127524	0.9	6.57666453177e-05	0.0008523170012666515	5.146340879283003e-11	6.038059267732281e-08
2.99069756244	0.1	0.000154731490823	0.0014053836115433043	4.3031159739019893e-10	3.061879063478268e-07
2.99069756244	0.166666666667	0.000199604265068	0.0018137198904366002	3.7926467730538187e-10	2.0910869423532844e-07
2.99069756244	0.233333333333	0.00014290862122	0.0013024791909401195	9.125261214114047e-13	7.006070631450381e-10
2.99069756244	0.3	9.99647513168e-05	0.0009164874118498306	6.382516555384939e-11	6.964107169243623e-08
2.99069756244	0.366666666667	9.85782541233e-05	0.0009121014377349898	9.557170235434406e-11	1.0478186787808885e-07
2.99069756244	0.433333333333	0.000146271028752	0.0013709750662755785	3.6567225471155913e-10	2.667242196497071e-07
2.99069756244	0.5	1.85940285391e-09	1.7996431644651153e-08	2.780168964468817e-10	0.015448445666144771
2.99069756244	0.566666666667	4.90923121798e-05	0.0004782725432220425	2.489472503545459e-10	5.205130930099547e-07
2.99069756244	0.633333333333	9.86182080093e-05	0.0009884089692729979	9.150383046475924e-11	9.257688349481831e-08
2.99069756244	0.7	9.05901085286e-05	0.0009412959162155519	5.435442812888925e-10	5.774421816348645e-07
2.99069756244	0.766666666667	8.78622164656e-05	0.0009567158494337041	1.5640546612516472e-10	1.6348162959539522e-07
2.99069756244	0.833333333333	5.43840750391e-05	0.0006300315293376108	4.6282115923725554e-11	7.345999964856468e-08
2.99069756244	0.9	2.77900154173e-05	0.0003508224304758028	1.207663298176702e-10	3.442376477512104e-07
4.10502128412	0.1	7.22425700813e-05	0.0006540900869687914	2.241824069896559e-10	3.427392260177269e-07
4.10502128412	0.166666666667	0.000236196688669	0.002135038216208819	3.930040027042549e-10	1.8407348748093766e-07
4.10502128412	0.233333333333	0.000192421957088	0.0017408289734143268	9.507100251445834e-11	5.461248564580684e-08
4.10502128412	0.3	0.000225490939017	0.0020477417810573152	1.4118520344850532e-10	6.894677591690407e-08
4.10502128412	0.366666666667	0.000119316399081	0.0010908121874370561	1.9772226474064132e-10	1.8126147762042745e-07
4.10502128412	0.433333333333	5.96600497067e-05	0.0005510484891248413	4.749322127942123e-10	8.618700934077245e-07
4.10502128412	0.5	8.94840227468e-05	0.0008386660258544225	2.4072384585015797e-10	2.8703183201550523e-07
4.10502128412	0.566666666667	0.000119296618268	0.0011401979388797748	4.741662369521805e-12	4.158630890159658e-09
4.10502128412	0.633333333333	6.69857045138e-05	0.0006567446977570569	8.041630331536305e-11	1.2244682536456604e-07
