s_ref	s_u	s_a	phi	cf_frac	df_frac
0.9724992004990765	0.10257088144579109	0.031591236134435624	0.11429522747849945	0.2134432303782501	0.7329302696408715
0.30380066368344616	0.6697469126784413	0.4561677026095126	0.3652963968345661	0.012540950831007674	0.8198089786188516
0.13232117512782132	0.3575488628429893	8.322599250361553e-06	0.04262321682679108	0.24895026581755567	0.21897856270547375
0.459814792978343	0.9846977640136141	0.0008806730630408956	0.10496259578991182	0.20315045576161933	0.4508315047557371
0.01398560676637027	0.048092258446182465	0.5229837689876736	0.027163925061789655	0.6023878954946428	0.9087554462220223
0.6428287830574667	0.5553891955267731	7.985311359234356e-05	0.25951533504068064	0.7761293960574348	0.40721102538351067
0.09102401826618116	0.27927327641966376	0.0162728705644362	0.013210376090927012	0.19727985682587584	0.19984679977143566
0.021773633376510653	0.5358342113058423	6.881756771274163e-05	0.02941582929889492	0.08053368714274532	0.5350909536303725
0.016176200568979872	0.010080897746213189	0.27447125674930545	0.06954146069736518	0.17142916843473655	0.2778613782256134
0.05629979980541728	0.12560131771851057	0.11567741755497306	0.021043205200188236	0.2859707686426442	0.18192500277767537
0.32906299704020897	0.4825032634623945	0.28455550766593046	0.222715900482347	0.7328623294402512	0.3759995643171786
0.6378910837316702	0.9099100809928135	0.04971659480580035	0.3656558493967382	0.7509140444795697	0.40343334034554107
0.8890153147606592	0.16623132108188798	0.022445058794327594	0.09435288941131413	0.15731592373057662	0.09334826946867439
0.7120781149324588	0.9184927486965125	0.6733771750086878	0.39653024380881713	0.1230359406020551	0.6516331176416644
0.4411964226005814	0.5192718889714516	2.9342298308893993e-05	0.17839823105480915	0.41367442254568443	0.6492436722420035
0.07948996260752524	0.5439571160889738	0.00011895673983798707	0.1615765020361498	0.7568512593096989	0.486048715765801
0.798314549404541	0.03775790977492916	0.6901288917106094	0.14298616337726455	0.00746058464562806	0.5188144494697993
0.006593873840226364	0.024934183350207195	0.993014923902928	0.05328906997513921	0.05502936837739755	0.4208395934537628
0.0038876380550853227	0.37963343375420955	0.6797549967339259	0.29791038084111476	0.39730936374993187	0.7091267819635325
0.6133243871003177	0.3917016953291394	0.0199877331433329	0.15598301593021674	0.3919531030677422	0.4665373459889303
0.0179159612058219	0.07597800998613903	0.015053374156624761	0.06147117396068956	0.4866607583122723	0.9339870512628019
0.012731043403869371	0.35259874565140253	0.2729141329730371	0.06644359431957746	0.6961606520419072	0.9136046596643234
0.92123627829938	0.1032292327424586	0.0006399620707084716	0.006869545929283996	0.23107809037952506	0.7584745924655449
0.04645858267810153	0.09274643942840423	0.20999946377278136	0.03699875252874271	0.7306551439927911	0.9260039953838123
0.8212284667648043	0.8992499498664862	0.0004572707862120485	0.5478327355964746	0.8249416224055913	0.03455000171639316
0.8866575210909542	0.6556338201756229	0.006615572114935815	0.30972603101258656	0.16637864171263803	0.7536711899195646
0.008759002218603335	0.011414385412785822	0.9111848864541812	0.05539747066003216	0.16391093556231204	0.6396109857541012
0.31990676990917805	0.22305794468725493	0.1253568081822209	0.16364872372977085	0.5075908744162164	0.9686308687736891
0.0005822929168120375	3.269102780457759e-05	0.27643659347629423	0.01969945780011569	0.012719526416615331	0.276565861427483
0.00043257406015844373	0.00201876460079642	0.796374315515636	0.0031680919711203543	0.08967934248018813	0.8635767459222606
0.0002568438533664069	0.0009377080742799982	4.4251679761348766e-05	0.0008667022796579354	0.9660045649738238	0.9990500656387503
0.30792609348188393	0.8824516823498393	0.008442070940228419	0.17416579564430937	0.32045972520949323	0.9220730878872059
0.0056646166518903186	0.06799601894622473	0.004066560435761054	0.02084987389379545	0.13139715334729174	0.7553185289977044
0.819879746915012	0.5079182117616464	0.000313172496854207	0.2517411026356737	0.20248896825729493	0.9643896236221237
0.9822959999842741	0.20409467242569374	0.19995771969758433	0.07506947016123852	0.07901134179346185	0.3657830664333426
0.0882112463341017	0.013266402890419141	0.11322491967352998	0.05068938214218966	0.7141540056016643	0.41577456818443403
0.021056731052692994	0.0012015587294165351	9.512428491996646e-05	0.003478092750165884	0.7089683169935179	0.9812938741491865
0.0063890680260506715	0.0045525414715716205	0.8045892500179833	0.014071760734194408	0.11189596620861295	0.9347196603056268
0.7867146166232561	0.05160231463505422	0.04342368743223101	0.08439677069703584	0.12163347399187273	0.6377886073436524
0.265813581399594	0.7077569536713658	0.8629927969784281	0.31999194179143564	0.10913768648851466	0.3830771563768771
0.5966399289367026	0.09376623583556012	0.10199527348552646	0.0388795283534464	0.07815633472083645	0.19069117983112377
0.01114493021555386	0.24793506639738877	0.005806877764662944	0.024834593156624406	0.12277670718587835	0.5747151280647776
0.1409125253610351	0.0061447948936481315	0.9790609201278041	0.12500444077742054	0.010353556678464054	0.3727588643218523
0.6540509775344039	0.014260037028868822	0.008365490233325943	0.01165013791127431	0.13714470348901117	0.6514657710321842
0.5490313768199983	0.008983313774454793	0.10202697053099946	0.13227764982539367	0.7731586887741894	0.15148023375865427
0.06598652217808851	0.099691638823408	0.01708618105691175	0.017654969915121818	0.06365004011339301	0.5522249496261613
0.5733011919290548	0.6320278114934413	0.005240159870362988	0.20011079990558575	0.5391529621636999	0.5243081290880839
0.09164897577060446	0.11827925583294917	0.007076039911283321	0.05759297830412653	0.5380069834972836	0.8365687875899721
0.04460044568162721	0.8005970040938358	0.9603900799014818	0.10390566155977635	0.15407480119293926	0.11780148009062003
0.02950297439056087	0.00835458299851919	0.24766560330821202	0.023167552866506527	0.5948950157485805	0.3473026084974678
0.2994203445513185	0.007795249981058566	0.729978899818583	0.044326538418024815	0.2438008131456148	0.893019901987042
0.44767227143100524	0.9744135413325573	0.01597914750974317	0.58290144240488	0.25168788027769795	0.9324306860819658
0.018945918340799766	0.40243277418005063	0.7876951698094093	0.2387125680712985	0.053801047008865566	0.7351114734447579
0.23671565471857334	0.01132477686661422	8.276983892961483e-06	0.03336205732484046	0.6359218312786621	0.746657363142472
0.0028872612883592825	0.0017033722436024664	0.8163148751341611	0.08623536835701097	0.022339840961111378	0.8263844695372851
0.2520190213576394	0.04361521759236387	0.2975613389988817	0.04781147655255393	0.19411346398107276	0.6796795968306114
0.04197923984505354	0.8748510346126976	0.0009114511793343579	0.6382442471460869	0.8418314531964392	0.8896782130476877
0.7626140125490847	0.04269314862951199	0.0007540125167667398	0.05069837699849743	0.5751822276137937	0.4220066626325085
0.0004749003739542634	0.007948142722026954	0.46578958742068544	0.010579724550530124	0.6067481142573604	0.5302585289703436
0.2916160832513191	0.05239960127048333	0.3000516664024875	0.1023072918352131	0.749157110045	0.3109378489998776
0.8035573430047261	0.3361186601500129	0.00045477598061656086	0.15831432254390068	0.06508814894291325	0.5759008363985503
0.9418831694173312	0.9318339238320826	0.8510087870189166	0.5712473227834235	0.056256486556021286	0.7592454399012041
0.11893452309778825	0.025229242036708472	0.5427830884932064	0.029524839428157926	0.6017867567503902	0.9061093343306059
0.5118901132851889	0.08984302426033022	0.609253596366575	0.06179705572532547	0.09201492003062511	0.23255706392001424
0.8196149057609028	0.6101855885377366	0.24289086208763144	0.5812486068147783	0.7907526925869378	0.6548362900123038
0.9276285560534308	0.07936192203751319	0.0003354617555728536	0.08942087949423413	0.22499346255323202	0.6091010726892082
0.1892842840048392	0.06585239812689601	0.6945503513419606	0.03487771090876059	0.06762404016298644	0.08631462864377454
0.9874092369936577	0.42986222300748683	0.821090182731486	0.49509706873046433	0.5475980208779583	0.6063282471465711
0.017491578343388353	0.6279913120680543	0.009304554023336705	0.01622877035716368	0.06571234881389094	0.8985270483013903
0.006451327527200434	0.4976385738787689	0.028354575776248298	0.2660044765052921	0.6023298743804844	0.8268472589307818
0.6938061809897228	0.3925596770406009	0.1489033824324996	0.22667745051803712	0.07693161278822193	0.620712791409622
0.2912701868407568	0.20225102777346973	0.0022327121680453662	0.08718749619147288	0.09413890641402019	0.8124103847979547
0.21822637583088	0.7940941272223653	0.6854067117409117	0.031071696070316842	0.08980725683660985	0.04809948473911531
0.8098539205447065	0.050591781207881756	0.003102906697185259	0.06171790198888521	0.30706362596974474	0.7590941238119325
0.8146680430388034	0.07380438093249368	0.15408286343891045	0.11270852505375178	0.3813361403454876	0.4649026928817712
0.016835985270785964	0.010212171002991174	0.05122031598192975	0.011102798118546782	0.7520515459349532	0.966248540383252
0.2580656967432471	0.6988326139530058	0.007777090222762405	0.1723642184060572	0.1181221667393895	0.6551438028770805
0.5253867489764725	0.9221280353453108	0.0027118283122865706	0.38434787208307564	0.9577907362275301	0.3948849063348654
0.8862554487980235	0.056812487968575125	0.0005823733178589955	0.07051179677549556	0.4138553762217886	0.935393845542451
0.01643464432475515	0.2292847680376599	6.5974525589711495e-06	0.022253762936728334	0.08249007812476826	0.20582192434170546
9.849004500604314e-05	0.000309966668166415	0.5012883613111002	0.00500049500159189	0.020121012593365628	0.5076386481328382
0.5039912426445402	0.07241750563392849	0.7050459442261543	0.22431100636337784	0.05023617889752647	0.8676931330976363
0.09765591330773014	0.5242182101918604	0.01598378522049122	0.2435237558188259	0.32726291046983014	0.516122290834893
0.0736381278799196	0.3522571873046745	0.03547718809155452	0.10187245615949259	0.26037808368476784	0.34492989748281355
0.21864570295373634	0.0006876000054095154	0.004862631910848012	0.131668135539572	0.8576024682489657	0.9537415384612723
8.724525299349135e-05	3.937008979558109e-05	0.22614488006953112	0.0006670924828565686	0.19153912484401028	0.2765891458171684
0.702546686223494	0.0098395031244	1.861560907070614e-06	0.07900634635554717	0.4516206566184773	0.858462905268378
0.2314041700223222	0.09453610385132033	9.32329618200669e-05	0.07691504096896082	0.47773874017374607	0.64354163299697
0.045909910990651635	0.8291508380332281	0.7058782258634643	0.3699250317986499	0.06558415315000751	0.6148557451280601
0.41722728531345965	0.03379659247759628	0.002578584199076493	0.21482820764323524	0.9262147797119498	0.930363173342209
0.07812214330285643	0.1313369511905517	0.10103773982486416	0.023870703712948218	0.10174032821830696	0.26282941458461406
0.6969335865093663	0.6166685930729459	0.00015582812812505036	0.33528527950016124	0.9579570109998059	0.5930911523320364
0.11696963799234768	0.7026558866061997	0.022206693911291677	0.05927300781629152	0.19790108246909738	0.9386926760576116
0.4376533685469773	0.9549769653382206	0.000825801995600403	0.598830490042272	0.6067756776931607	0.9391402429422114
0.018553166178146795	0.5867110014732168	0.0006708142300131422	0.08154006344724991	0.3006988717125627	0.8946390651122054
0.8782191261792117	0.7456061921831757	0.0016023190509877523	0.08333508839920832	0.19192432485248279	0.9425337341902584
0.0006484840149548819	0.0009084452281406753	0.42737775065601624	0.06496135562600332	0.2219076920392789	0.43199084606835175
0.560262752241033	0.8508463485769291	0.003865720323299318	0.4205438027009046	0.7570412459706538	0.5272360099946534
0.1091168219566996	0.03083606610582116	0.0348266003924794	0.02171273671169492	0.049402655410449456	0.8940630147423921
0.5554465115916395	0.04196214898835157	0.011911661872738793	0.029059358802547085	0.0941815239739489	0.2833949126402842
0.9098047465183249	0.38438928822627777	0.19019742712574747	0.10926141701265359	0.10694030707436095	0.5598647235918135
0.2791116993696712	0.9662141356971427	0.008662820813721342	0.07261513012883317	0.3403804758681302	0.0442466946508837
0.9116699212854849	0.08990469430555487	0.2299713614602337	0.08224650164817811	0.4668086898184578	0.7218786613122984
0.7014395417737959	0.4727030388199987	0.9524071984775694	0.2161635444883417	0.5734567477992268	0.23616516936693568
0.016918620540793867	0.002146591340449205	0.7788181113326036	0.050434807437734964	0.16134202140134446	0.8139856086761263
0.0076673017249774345	0.03835383887425465	0.011293218481198316	0.0257171303612775	0.5320066756082263	0.9109621936054775
0.4978379881012531	0.6315779083081924	0.0005757635034401273	0.0783207146829306	0.10351984988429007	0.42963250318147356
0.0959722428948806	0.09746638705888701	0.9545401228683519	0.3443585802461947	0.03766048001886093	0.8869212682492412
0.10225529679279796	0.7485387464486617	0.002292853461401282	0.03961702444039088	0.30306344941442326	0.25452557864463404
0.5957762383531234	0.4847279610341814	0.008841751677274017	0.18295679699365175	0.20260849716472795	0.9015581257448236
0.27838769483836406	0.07845759607114043	0.003024762655500283	0.07198756903364247	0.6420098961052835	0.595990821111622
0.19407991389355997	0.009150394125333654	0.2538801685266388	0.07988439675029073	0.4201654265510028	0.3175772782613166
0.19579938299324	0.03421517124320142	0.4788698947597078	0.031184212563297998	0.25392178221156	0.17577363668748355
0.9634379956051454	0.3098397619220305	0.42034215433168587	0.22084459568294929	0.4132841061268651	0.5899645981093811
0.9764352046564037	0.9095058398905067	0.8962882903818149	0.1262954224205729	0.011293248018726528	0.15422980699844652
0.005181316031624147	0.0034965057125920713	0.18529113561387628	0.00741138400675369	0.4864425472222558	0.5096583809491743
0.01954523804962304	0.5645276668013219	1.5542317540629029e-06	0.2923350838768216	0.5497472950620772	0.5620137996418506
0.20636534754159364	0.035823005854171565	0.7135334651799002	0.13868331876870005	0.030988407321064358	0.2352879392802378
0.8719302176674283	0.10842124499156484	0.5031484818014621	0.09608912304448276	0.005811605111560748	0.6427675438672924
0.04419414889587924	0.06175567874111112	0.0005704721878318666	0.013407350407504369	0.15677859564155674	0.6437706323696328
0.17095725551288923	0.035468403053932125	0.021271355454700602	0.016278718537524824	0.27367587704764607	0.377797863449828
0.1509275250085672	0.6853817030876922	0.012321661500918995	0.06550803887479267	0.6178830007300402	0.08046674364755582
0.06321556236385951	0.12814245735977542	0.0048039448135690005	0.020842768781005244	0.2782098112450594	0.9366084542088174
0.8564089912397719	0.7520892523173656	0.012935464183970992	0.46373846797563684	0.18023676446737272	0.7497078959558733
0.005212865606174148	0.6368366587843677	0.011047863980263209	0.35004055068763573	0.3217136693651388	0.6430209752672676
0.4632577539597967	0.4603118866835192	0.002557052695543913	0.13428803198105665	0.12404578639566728	0.4345485255653438
0.2008085828607148	0.03694902603038839	0.009579874564065725	0.0869897712698731	0.4620988889326723	0.6041111435120233
0.0440083373418763	0.00695737076056796	8.224095754669043e-05	0.009423611599466628	0.44004873520719784	0.6722234785186046
0.8022627585434922	0.199260169289179	0.008486471804348304	0.6203260904754423	0.792358465953228	0.5050282757436452
0.1851684779200851	0.13548500642921701	0.012930341195983675	0.050333786245792614	0.10035088593871043	0.7054302831854167
0.16820252559417168	0.14188119969141041	0.0034373161601728174	0.02292477767269677	0.1576966755996915	0.17430351186723453
0.4824057832302919	0.5839427164624302	0.559777357579476	0.18655471909568222	0.38400072193383006	0.34908965103062795
0.12957510851066648	0.06803530640129792	0.6472460522423129	0.11519156938741501	0.2703428351430743	0.296566801409089
0.08195910134286048	0.6166197881938641	0.0018525368541085292	0.27774778061695876	0.2074718372363092	0.6085349831780139
0.014839162396061154	0.004760517797218057	0.8571647407144763	0.10087264518410073	0.13424696431759955	0.5638046291286315
0.9486279592308356	0.04155554351163035	0.0013655704748808829	0.2335321345576384	0.3901720914287088	0.6212589165104604
0.2657647625647786	0.05936556072239203	0.045581006912302664	0.042033368086930506	0.5607376883787607	0.543677579566313
0.002159038690581317	0.20916257487099144	0.7416619643732764	0.059261728411162354	0.01997687415544252	0.4780540085299111
0.1417762332300423	0.0018242289471890904	0.10365211701125358	0.04569739944987571	0.45171026757206245	0.905608643792421
0.10077649675714537	0.5337469171574257	0.5811252005369022	0.2304456402949593	0.09031136192094628	0.42635053012901214
0.042494261198796415	0.04755177233738392	0.07315131693935142	0.008525546050373058	0.0728680324882122	0.15990278028266955
0.314813120391485	0.6604845411236031	2.949560789740516e-07	0.12646980229772417	0.17463745679097853	0.45096295472109205
0.0310607524341909	0.5599953987265341	0.00025777666261322317	0.04786984918987205	0.8887807703808691	0.9505371289400272
0.7385885128283968	0.5878072287669429	0.9061414009141134	0.054055844160162694	0.025907797656038786	0.0894861871861122
0.0816077554743817	0.4509646395399752	0.019286996627400545	0.2844237348425974	0.35893837650223637	0.7282006276740483
0.3590168763964211	0.19488832557028443	0.12082716825021309	0.20950789467620404	0.9386344826751938	0.5848165183561871
0.08925946286419334	0.042983836092330995	0.00902072408774161	0.018916605534127065	0.20617632772617403	0.6717128823980254
0.00332565823332441	0.01062033637261874	0.029346048026541602	0.0036964447898656695	0.37904686840870416	0.39989941880560165
0.03465344853901187	0.23059179493748763	0.10554834702803562	0.010429905896049599	0.18619355313581282	0.5004282728625639
0.4728575029488092	0.19686441695170498	0.05256815848271182	0.024352202893228828	0.3988143696973891	0.03042944940062748
0.3446055028743597	0.13338051416321933	0.003067226922595353	0.2031988706354981	0.774990022748647	0.9905677538308734
0.37501103906450517	0.7358772609254627	0.07205071209499017	0.11256116439396997	0.626443366626485	0.509529117862602
0.006198497400435116	0.041677495719966304	0.00467728645636425	0.0168479229969984	0.23913205202638813	0.6458853795248735
0.009633496806220327	0.11331584963515243	0.0003746510211857743	0.05036727572665934	0.8728016228077293	0.8895787973348788
0.16510709532154788	0.0697344367859924	0.9369181435287803	0.055460045346372035	0.3080221563307594	0.4889330717817748
0.05974957217794812	0.07436255055224329	0.7572832038972719	0.12410042983112837	0.1427240805031582	0.21137499151874936
0.08958963862877371	0.4618802284263862	0.39593543200296927	0.18713350839420045	0.04880733802805388	0.5265766293787881
0.691617589884608	0.008291391799854962	2.641873863008212e-05	0.021509741427216972	0.5666386592067008	0.5573109224898077
0.126114083795523	0.0005757100873549046	0.002836091835430424	0.05403646593659967	0.5134707153366712	0.978042309422103
0.36602194007407257	0.007075522031693703	0.6979220436780509	0.45950551572529097	0.7020024119262994	0.7700010100828646
0.8935583995007139	0.053078506977915794	0.0016721558161523157	0.04771748157601413	0.6492822202250293	0.23664927737871982
