tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_floor	lowj_at_ceiling	frac_of_path	n_proj_fail	path_count	name	traced
-1.9525005253844083	-1.9525005253844083	0.9453780438586129	0.0006437414318811749	0.9461841638426434	0.9461960574822487	278	0	0.0006112204029789125	9.997997876998266e-07	0.9453780438586129	0.0006437414318811749	6.661338147750939e-16			1	1	1	1	0	1.0	0	1	draw139	True
-1.1620454843799644	-1.212352549602056	0.053726859364873515	0.1341569772879589	0.3205430610371192	0.32054311658447254	137	0	0.2749350420623883	0.001971961312152927	0.00033891697272164973	0.3202867559149892	4.404571325722362e-20			0	1	1	1	0	0.8353658536585366	0	1	draw141	True
-0.3967640430056422	-0.3967640430056422	0.0002178388106262139	0.617690717467185	0.7887587499447763	0.617664652538681	19	0	1.3824007399334377	2.109365622465992	0.0002178388106262139	0.617690717467185	3.3306690738754696e-16			0	0	0	0	0	0.09743589743589744	0	1	draw142	True
-0.9459781202079232	-1.3376988185008762	0.39654263313038307	0.004171621260378362	0.13039922601994322	0.1304307932514573	187	0	0.14982994439792285	0.02196940599607843	0.013791800322494998	0.13003487649033693	4.343584953520052e-18			0	1	1	1	0	0.8697674418604651	0	1	draw143	True
-0.2918100264024993	-1.6849107058170434	0.7089796453434966	0.46880353353736576	0.8862661800401872	0.8862764618219882	144	0	1.4463477763050536	0.12434303313920099	0.001327857863266557	0.886112745819543	3.8163916471489756e-17			0	1	1	1	0	0.8674698795180723	0	1	draw144	True
-0.9626941440762884	-4.034019783625732	2.875699750497517	0.037001139654515514	0.9908753630696178	0.9910322388672461	188	0	5.680277887718656	0.04915793241471894	0.0032416821817408217	0.9908753630696178	2.7326976944318238e-17			0	1	1	1	0	0.8909952606635071	0	1	draw148	True
-0.6214729260177418	-3.452530109139725	2.880344118365628	0.15992726674052987	1.9159614140312458	1.9162550578965014	165	0	1.6122355137515971	0.1682352938964577	0.003750995458926697	1.9159614140312458	8.185726402265558e-18			0	1	1	1	0	0.8870967741935484	0	1	draw150	True
-0.21577563647600728	-0.26571811480331037	0.003786857863595687	0.0010450731920411535	0.10552396908912674	0.10556444577740633	203	0	0.4840400830667216	0.4272350596330519	5.768425609236801e-05	0.10552396908912674	1.0842021724855044e-18			0	1	1	1	0	0.9022222222222223	0	1	draw152	True
-0.929556150672486	-0.9448130610873233	0.006573626218718484	0.11910004352398147	0.1726818821176181	0.17268189894029795	124	0	0.18339558089859334	0.0007095130268859553	5.109837214636484e-07	0.1726818821176181	3.8116482626443515e-21			0	1	1	1	0	0.7948717948717948	0	1	draw157	True
-0.20284522297077717	-0.8768673625530446	0.12512578586995202	0.09679444373863248	0.6069603110896521	0.6069680071743331	162	0	1.562751915639427	0.06008550610825482	0.00022221230500697772	0.6069603110896521	6.5052130349130266e-18			0	1	1	1	0	0.8709677419354839	0	1	draw158	True
-0.7450819127199442	-1.9368242596848289	0.937636305255962	0.06539775431461313	0.6385870520572964	0.6387241012750641	161	0	0.6671699463605727	0.046925430780945	0.019245489280746327	0.6385870520572964	2.0816681711721685e-17			0	1	1	1	0	0.8298969072164949	0	1	draw159	True
-1.6447940136841543	-1.6447940136841543	0.5810973295662605	0.09451843746151031	1.086570892273541	1.086570907416266	165	0	0.08481573396551201	9.955236099396965e-07	0.5810973295662605	0.09451843746151031	3.152317816501604e-17			0	1	1	1	0	0.8823529411764706	0	1	draw161	True
-0.3972252496756688	-0.9268684827806923	0.02343560096424549	0.0016828905122811487	0.6300075823398582	0.6300664965917193	220	0	1.0539579118172302	0.24754976995898528	0.00030238798819667666	0.6300075823398582	2.168404344971009e-18			0	1	1	1	0	0.9016393442622951	0	1	draw162	True
