n_singular	n_points	tr_max	tr_at_fold	tr_crossings	j_max_on_branch	det_min_on_branch	path_count	name	traced
1	215	-0.3304567650923687	-0.3304567650923687	0	0.09831999498739438	0.0003238777908373541	1	nu=1.587,chi=0.767	True
1	216	-0.32455821443850896	-0.32455821443850896	0	0.08508179478464287	0.00013304622492694596	1	nu=1.587,chi=0.833	True
1	216	-0.317724619568972	-0.3174354741850775	0	0.07180174311471207	0.0010965766737730152	1	nu=1.587,chi=0.9	True
1	212	-0.35705442427076584	-0.356354493789225	0	0.2277041606940393	0.002972956003172578	1	nu=2.179,chi=0.1	True
1	213	-0.35628922517644357	-0.3561268855424624	0	0.21416568911060033	0.0013879283304492442	1	nu=2.179,chi=0.167	True
1	214	-0.3558205857806447	-0.35568058593959245	0	0.2004232666376369	0.0023930566160572965	1	nu=2.179,chi=0.233	True
1	214	-0.3548215755111412	-0.35489471151863955	0	0.1866747781219108	0.0021328795530424823	1	nu=2.179,chi=0.3	True
1	213	-0.35343413297665754	-0.35374088384998853	0	0.17287541587132393	0.001833540274928893	1	nu=2.179,chi=0.367	True
1	213	-0.35161776686475565	-0.35213285593001287	0	0.15902015825804033	0.001571729668343405	1	nu=2.179,chi=0.433	True
1	214	-0.349289269517459	-0.35001528615080396	0	0.14511634129950027	0.0012969301214817719	1	nu=2.179,chi=0.5	True
1	215	-0.34635557387527593	-0.34635557387527593	0	0.13116541435402415	0.0010479759310921077	1	nu=2.179,chi=0.567	True
1	215	-0.3426888356653667	-0.3426888356653667	0	0.11717509275308399	0.0008145383863933278	1	nu=2.179,chi=0.633	True
1	217	-0.33798863225084863	-0.33814683744336643	0	0.10315154142877098	0.000574121569608571	1	nu=2.179,chi=0.7	True
1	216	-0.3321477392117486	-0.3325469211619295	0	0.08909201709796893	0.0003584287918290324	1	nu=2.179,chi=0.767	True
1	217	-0.32489010139166147	-0.3254937440396187	0	0.0750461863966981	0.00014727623119937554	1	nu=2.179,chi=0.833	True
1	217	-0.31559395313998595	-0.3164842414036918	0	0.06098848594959487	0.0009870378664522154	1	nu=2.179,chi=0.9	True
1	213	-0.35722371610546816	-0.35722371610546816	0	0.22667094437524374	0.00027132309527205984	1	nu=2.991,chi=0.1	True
1	214	-0.3576191745077367	-0.3575638731894284	0	0.2121954598123048	0.0018492718289393154	1	nu=2.991,chi=0.167	True
1	214	-0.3574822516727717	-0.3576579237706513	0	0.1976894583974432	0.002417264970860728	1	nu=2.991,chi=0.233	True
1	215	-0.3568852399569468	-0.35738712075147266	0	0.1831677714567046	0.002133873731950167	1	nu=2.991,chi=0.3	True
1	213	-0.3558624272250912	-0.35668282207618396	0	0.16859461756590305	0.001864555720568697	1	nu=2.991,chi=0.367	True
1	214	-0.35433184220005487	-0.35545846333267606	0	0.1539733703488093	0.001612593952768719	1	nu=2.991,chi=0.433	True
1	214	-0.3522025821968706	-0.35367310465567503	0	0.13931451441071685	0.0013050937153205476	1	nu=2.991,chi=0.5	True
1	215	-0.34895692957039376	-0.3493363189350548	0	0.12461560876618827	0.0010621429909810495	1	nu=2.991,chi=0.567	True
1	217	-0.3448013863167223	-0.345549006933249	0	0.10988985577659105	0.0008264433798448775	1	nu=2.991,chi=0.633	True
1	216	-0.3394687599069355	-0.34069108354575967	0	0.09512802071523771	0.0005942085578782511	1	nu=2.991,chi=0.7	True
1	217	-0.3323445304700674	-0.33429757625500994	0	0.08037910987943248	0.00037341273287379685	1	nu=2.991,chi=0.767	True
1	218	-0.32305878194716625	-0.32583359574801196	0	0.0656786838709708	0.0001568146003722604	1	nu=2.991,chi=0.833	True
1	218	-0.31064881594089605	-0.3144250184258864	0	0.05101705146685043	0.000865385757269006	1	nu=2.991,chi=0.9	True
1	213	-0.357973286471254	-0.357973286471254	0	0.22553638422844047	0.0005362190281682919	1	nu=4.105,chi=0.1	True
1	214	-0.35875900829133994	-0.35882892046227644	0	0.2103043886604407	0.002289464448745615	1	nu=4.105,chi=0.167	True
1	214	-0.35895541415359494	-0.3594056029130146	0	0.19508030310132307	0.0024525895707018055	1	nu=4.105,chi=0.233	True
1	215	-0.3587250642911768	-0.35958020844891175	0	0.17983342284698073	0.0021929367442064347	1	nu=4.105,chi=0.3	True
1	213	-0.3580240746776102	-0.3593155011450559	0	0.16455358240042298	0.0018899613051138748	1	nu=4.105,chi=0.367	True
1	214	-0.3566326674735399	-0.3584859538296832	0	0.14924167100304037	0.001601992871816478	1	nu=4.105,chi=0.433	True
1	215	-0.35418861279746616	-0.35693967340741733	0	0.13390517893421905	0.0013439223045409834	1	nu=4.105,chi=0.5	True
1	217	-0.35087753544265127	-0.3525511734052942	0	0.1185667398334892	0.000547196918895272	1	nu=4.105,chi=0.567	True
1	217	-0.3460919853715503	-0.34814648053602315	0	0.10319579936124251	0.0008274998813684062	1	nu=4.105,chi=0.633	True
1	216	-0.3397898275422366	-0.3428751863802577	0	0.08785480258773026	0.0005964289650341833	1	nu=4.105,chi=0.7	True
1	218	-0.33100847877791545	-0.33564948130191774	0	0.07257581715424455	0.0003702081389028204	1	nu=4.105,chi=0.767	True
1	220	-0.31905568013348823	-0.3256408979522902	0	0.057399441956243635	0.00016509668392554046	1	nu=4.105,chi=0.833	True
1	219	-0.3023888641195753	-0.31139127923679844	0	0.04236356854528093	0.0007533037234611151	1	nu=4.105,chi=0.9	True
1	213	-0.3585885174930804	-0.3585885174930804	0	0.22449387929016293	0.000806908867207788	1	nu=5.635,chi=0.1	True
1	214	-0.35967201799213805	-0.35989843350165096	0	0.20857915950197284	0.002621766238734574	1	nu=5.635,chi=0.167	True
1	214	-0.3601800480661406	-0.36088880690539543	0	0.19270970803543758	0.0024354678262353798	1	nu=5.635,chi=0.233	True
1	215	-0.3602624939569731	-0.36146085902474967	0	0.1768186678903678	0.0021727858912301847	1	nu=5.635,chi=0.3	True
1	213	-0.3598268468115177	-0.3615449194664316	0	0.16091223862222662	0.0018944071378692046	1	nu=5.635,chi=0.367	True
1	214	-0.35820873699343536	-0.36099522106048837	0	0.144997383267282	0.001638678257204335	1	nu=5.635,chi=0.433	True
1	215	-0.355804289933002	-0.35861480419867847	0	0.12909211573534551	0.0013425014516583195	1	nu=5.635,chi=0.5	True
1	217	-0.35198993920921895	-0.35420362714960985	0	0.11319977935842346	0.0010924682795015643	1	nu=5.635,chi=0.567	True
1	218	-0.34660843823569387	-0.35026141318550885	0	0.09733965605735388	0.000832075770215134	1	nu=5.635,chi=0.633	True
1	217	-0.33900499769173253	-0.34462766269196676	0	0.08156304907894109	0.0005841934641892957	1	nu=5.635,chi=0.7	True
1	219	-0.3283689319889092	-0.33660033226729724	0	0.06591489447428574	0.0003654465259389828	1	nu=5.635,chi=0.767	True
1	219	-0.3133403349251207	-0.3251288218868052	0	0.05044924039745573	0.00016875235894119872	1	nu=5.635,chi=0.833	True
1	221	-0.2914633745933128	-0.3078483723610215	0	0.035282444672599944	0.00047851986563637275	1	nu=5.635,chi=0.9	True
1	213	-0.3590727477057257	-0.3590727477057257	0	0.2235763322050207	0.0010717401815339798	1	nu=7.734,chi=0.1	True
1	214	-0.3603893977707357	-0.36073219235555337	0	0.20707418052860863	0.0027408796707466656	1	nu=7.734,chi=0.167	True
1	214	-0.3611570426240352	-0.36205424752775556	0	0.19063909736538664	0.0024542875593942686	1	nu=7.734,chi=0.233	True
1	215	-0.36148136167332	-0.362935928160502	0	0.17419699913660888	0.0021931125219950844	1	nu=7.734,chi=0.3	True
1	214	-0.3609537567699726	-0.36335046392822656	0	0.15776674177026373	0.0018710404723091384	1	nu=7.734,chi=0.367	True
1	214	-0.3594254927100941	-0.36303453488374826	0	0.1413512657950479	0.0016314552113896792	1	nu=7.734,chi=0.433	True
1	216	-0.35683611439271723	-0.3594286128659648	0	0.12499511008664364	0.0007226545969529433	1	nu=7.734,chi=0.5	True
1	217	-0.3526016677909376	-0.35598440376089713	0	0.10865346431154989	0.0010680201331886238	1	nu=7.734,chi=0.567	True
1	216	-0.34636993939009364	-0.35187991087919873	0	0.0924205456047534	0.0008249719238480217	1	nu=7.734,chi=0.633	True
1	217	-0.33752968233919456	-0.34866803551154957	0	0.07633648215641342	0.0005752266404220979	1	nu=7.734,chi=0.7	True
1	220	-0.3248604211290734	-0.33727364313201313	0	0.06045128315952281	0.00036255833350130233	1	nu=7.734,chi=0.767	True
1	219	-0.30647866707319515	-0.3246363456260264	0	0.04487282363729714	0.00015995595189333142	1	nu=7.734,chi=0.833	True
1	221	-0.2788974868241987	-0.30467698534086113	0	0.029757600256105368	1.4227162059680818e-05	1	nu=7.734,chi=0.9	True
1	213	-0.3594353357677959	-0.3594570844820986	0	0.22280247954277876	0.001232508517500998	1	nu=10.62,chi=0.1	True
1	214	-0.36092081662669157	-0.3613998107331721	0	0.20581771102399282	0.0026827891957592084	1	nu=10.62,chi=0.167	True
1	214	-0.36190206249620627	-0.3629770903992193	0	0.18890522611836177	0.0024122235444090706	1	nu=10.62,chi=0.233	True
1	215	-0.36241556030426336	-0.36409617947664547	0	0.17200692554935357	0.0021649528196965983	1	nu=10.62,chi=0.3	True
1	214	-0.3618034463063141	-0.3646908313502072	0	0.15514239904930183	0.001887885882817268	1	nu=10.62,chi=0.367	True
1	214	-0.3603236540811208	-0.36393231646447044	0	0.13832852476692287	0.001604540725262308	1	nu=10.62,chi=0.433	True
1	216	-0.3573762824178968	-0.36379025086669114	0	0.12158687137070939	0.0013334029281835756	1	nu=10.62,chi=0.5	True
1	217	-0.35284304938680094	-0.35725673427368243	0	0.10492898862908528	0.0010679652919763848	1	nu=10.62,chi=0.567	True
1	216	-0.34590189987392334	-0.35305054117388174	0	0.08842635614454342	0.000808975258367713	1	nu=10.62,chi=0.633	True
1	219	-0.3357899587392428	-0.3468310295094402	0	0.07213798684182317	0.0005568825843214171	1	nu=10.62,chi=0.7	True
1	220	-0.3209999784474974	-0.3377603808978905	0	0.056128451480663734	0.00035163719293454775	1	nu=10.62,chi=0.767	True
1	221	-0.2993445176917892	-0.324294290087475	0	0.04054780213425155	0.00017141883031500545	1	nu=10.62,chi=0.833	True
1	223	-0.26596134878865296	-0.3029484138313052	0	0.025591160730901764	3.20682408897193e-05	1	nu=10.62,chi=0.9	True
1	213	-0.35970080721161535	-0.3597521451132434	0	0.22217049552309007	0.001340233254908105	1	nu=14.57,chi=0.1	True
1	214	-0.3613335674935819	-0.3618531985735839	0	0.2047821321378823	0.0027462556336755976	1	nu=14.57,chi=0.167	True
1	214	-0.3624516023647077	-0.36359866645660616	0	0.1874851497864769	0.0024837172532378594	1	nu=14.57,chi=0.233	True
1	215	-0.363093547829033	-0.36492076351745245	0	0.1702270029936885	0.002184048993735801	1	nu=14.57,chi=0.3	True
1	214	-0.3624141347429835	-0.3656892815619354	0	0.15302223157946382	0.001888515729469295	1	nu=14.57,chi=0.367	True
1	215	-0.3609491877530546	-0.3642401042182927	0	0.1359290641051093	7.08338177830794e-06	1	nu=14.57,chi=0.433	True
1	216	-0.3577021590685529	-0.36090718776209824	0	0.11886477279727006	0.0013031701847487464	1	nu=14.57,chi=0.5	True
1	217	-0.35267393580024375	-0.3581616530111833	0	0.1019644391757874	0.0010532168660092967	1	nu=14.57,chi=0.567	True
1	216	-0.345041496132395	-0.35830435997452637	0	0.08527008745304165	0.0007929151974347595	1	nu=14.57,chi=0.633	True
1	219	-0.3337900365650789	-0.3474332084363228	0	0.06884588659676194	0.0005536723993014086	1	nu=14.57,chi=0.7	True
1	220	-0.31726418746095586	-0.3381055757651483	0	0.052793937480416574	0.0003466940854099262	1	nu=14.57,chi=0.767	True
1	221	-0.2925263883969916	-0.32433727290403613	0	0.037278576714483	0.000187019077678819	1	nu=14.57,chi=0.833	True
1	223	-0.2537194125644026	-0.3030893926529205	0	0.022551138166193745	6.113228958663494e-05	1	nu=14.57,chi=0.9	True
1	213	-0.3598983985088435	-0.3599551095755191	0	0.22166465114882677	0.0014859253249843154	1	nu=20,chi=0.1	True
1	214	-0.36162492941061397	-0.36220764450958415	0	0.20396550034610295	0.0027318745717130515	1	nu=20,chi=0.167	True
1	214	-0.3628518081672847	-0.36409042877015474	0	0.1863657348822842	0.0024691882177894126	1	nu=20,chi=0.233	True
1	215	-0.3634740947911023	-0.365573643241493	0	0.1688246711073496	0.0021351821467696774	1	nu=20,chi=0.3	True
1	214	-0.36284412332144356	-0.3664657247076689	0	0.1513539331025737	0.0018419080123218625	1	nu=20,chi=0.367	True
1	215	-0.3612783975048069	-0.36442185125665866	0	0.13400893856150167	0.0004329990711809549	1	nu=20,chi=0.433	True
1	216	-0.35788179981207424	-0.3615353473724858	0	0.11673280517331464	0.0013076601478252646	1	nu=20,chi=0.5	True
1	217	-0.3524475805279814	-0.3587452973429829	0	0.09965540186645835	0.001053293514957544	1	nu=20,chi=0.567	True
1	217	-0.34420796467579484	-0.3572637437229934	0	0.0828280383546604	0.0007806781328044653	1	nu=20,chi=0.633	True
1	219	-0.33205302140294973	-0.3478314067426729	0	0.06632172473628574	0.0005456905092983916	1	nu=20,chi=0.7	True
1	221	-0.3138670719214774	-0.34131739571597225	0	0.05026882606388698	0.0003508130762987908	1	nu=20,chi=0.767	True
1	222	-0.28643592833566933	-0.32484193935286954	0	0.034854250845342605	0.00019562572362304858	1	nu=20,chi=0.833	True
1	226	-0.24286858287403776	-0.30529264626050867	0	0.020382144512885506	8.579685547072267e-05	1	nu=20,chi=0.9	True
