lambda_max	omega	complex_pair	slope	n_periods	estimator	period_measured	period_predicted	grew	ratio_max	ratio_end	escaped	horizon_short	t_end	t_last	eq_residual	j_eq	n_fit	name	tested
0.07998295878588321	0.20578023749275123	True	0.0799326461711542	3.1738202199410277	peak	15.278601492357748	15.266736455683496	True	9745.881611493925	9745.881611493925	True	False	312.5665814254978	96.9077537111182	6.205878228243919e-17	0.13876560000771154	2481	+draw2052	True
0.025288140503394042	0.1686363324481009	True	0.025293228248048073	8.697438840803635	peak	18.662265487081896	18.62939384403798	True	9519.669349610997	9519.669349610997	True	False	988.6057061666764	324.05602719952816	3.936508228980516e-17	0.2409102543755193	2623	+draw2164	True
0.11908702927005715	0.5098751776445086	True	0.11916756744620202	5.694888881386724	peak	6.167479471550775	6.161493619091516	True	9893.672088199792	9893.672088199792	True	False	209.93050337419004	70.17804300819904	4.2199784991406336e-17	0.39548908919629844	2675	+draw2211	True
0.4384779846698665	0.0	False	0.44194837039493456	inf	late_half			True	9937.932587371013	9937.932587371013	True	False	57.01540527473163	19.85809714906892	1.2022262111461591e-17	0.1779811830786227	2787	+draw2231	True
0.09416547406587267	0.0	False	0.09501712458585301	inf	late_half			True	9714.437588868928	9714.437588868928	True	False	265.49008803918366	88.31968049409522	4.6418322460503625e-17	0.06878119839091629	2662	+draw2253	True
0.004059457619664621	0.0499176763756891	True	0.004059166623321226	17.18767419711612	peak	63.13208789591454	62.9354745991304	True	9653.000981639336	9623.89283878419	True	False	6158.45818389537	2163.4288657014613	4.274383548649482e-18	0.08384485433468636	2811	+draw2360	True
0.008518135623647503	0.02425474178599536	True	0.00851678517969239	4.338339602747563	peak	129.51929349430353	129.5248855382061	True	9899.516509242076	9899.516509242076	True	False	2934.914528784515	1123.8458809434892	3.1385847384569355e-18	0.029906485467770607	3064	+draw2396	True
0.3137950398848558	0.0	False	0.3309446003864774	inf	late_half			True	9955.889131574091	9955.889131574091	True	False	79.6698380228493	28.62496743063744	7.83955603329582e-18	0.333187452511882	2875	+draw2431	True
0.8953578347869118	2.00148826467854	True	0.8948981853667319	3.1189881082705564	peak	1.5707974494467027	1.5696283156046211	True	9816.82108569123	9816.82108569123	True	False	27.921797329164832	9.791304101551114	6.892316064160342e-16	0.8277571866733202	2806	+draw2563	True
0.12975542615026403	0.0	False	0.13230292665156154	inf	late_half			True	9749.626183564453	9749.626183564453	True	False	192.67016988598692	55.905421215823935	1.4710522892854938e-17	0.6176841206530543	2322	+draw2688	True
0.16692954939613658	0.0	False	0.17862791189398847	inf	late_half			True	9919.73400675087	9919.73400675087	True	False	149.76377813536828	47.087873735523345	1.741438290087543e-17	0.553218827763037	2516	+draw2734	True
0.00022809032366395503	0.02232172986959735	True	0.00022805683750337432	71.05227294216854	peak	140.01750218777352	140.74145113048365	True	328.06467016485226	98.17151796284156	False	True	20000.0	20000.0	1.0837208502311653e-17	0.007635110013683381	8000	+draw2863	True
0.0828513809419413	0.0	False	0.08376850936019872	inf	late_half			True	9241.59559206674	9241.59559206674	True	False	301.7451213941615	93.77901885059201	1.3696596658563394e-17	0.08208470487037255	2487	+draw2878	True
0.09831591796024447	0.22701415322399485	True	0.09828796818272166	3.1780644356423045	peak	13.828329850590855	13.838752381619061	True	9939.575409132114	9939.575409132114	True	False	254.28232293074993	87.96089355536756	6.816477282807114e-17	0.2320389691877638	2768	+draw2913	True
0.2453088807932624	0.39794511858267057	True	0.24529398474498154	2.169271158894862	peak	7.895524420441625	7.8945374798890695	True	9825.107573953937	9825.107573953937	True	False	126.31259967822511	34.25078493587577	1.0791581703038181e-16	0.397936148705503	2170	+draw2924	True
3.318662827410925	0.0	False	3.400305367054887	inf	late_half			True	9970.521931964096	9970.521931964096	True	False	7.533154556560934	2.6228072809128893	6.213185499594517e-16	0.7250845883400349	2786	+draw2949	True
0.16201966337520454	0.11504849861315627	True		0.8651081385173146	none		27.306681021133627	True	9766.085564153544	9766.085564153544	True	False	436.90689633813804	47.24646397455799	6.8086727148349224e-18	0.2185636934652645	866	+draw2985	True
0.02167788286582711	0.028303245756439166	True	0.02154055702635791	1.758219777472184	peak	126.44208383047973	110.99761068481205	True	9916.722085118072	9916.722085118072	True	False	1775.9617709569927	390.3163887163887	6.449672842393839e-18	0.11065091643263507	1759	+draw3088	True
0.4172473563218181	0.0	False	0.4199539516770381	inf	late_half			True	9972.26562153872	9972.26562153872	True	False	59.91649706395692	22.41906184678373	4.6866230441207e-17	0.0653416369173162	2994	+draw3098	True
0.1802678634174637	0.0	False	0.1813646583489999	inf	late_half			True	9924.390019570565	9924.390019570565	True	False	138.6825112699377	48.94370912802026	3.203907039936636e-17	0.09027797221927573	2824	+draw3133	True
0.02907131507144168	0.4556547116238977	True	0.02905465705590391	20.169357303691093	peak	6.88049380063601	6.894678302334548	True	9907.727875812525	9834.196525783704	True	False	859.9542173638663	278.1224603475837	1.6706065277051994e-17	0.3484177696012431	2588	+draw3163	True
0.04184219378753452	0.12632469540459873	True	0.04248004023479187	3.815952163504633	peak	24.873339568941443	24.86918843166612	True	9953.453075632637	9953.453075632637	True	False	597.4830126485364	189.79926680084145	3.6549022813119836e-17	0.41464155952417014	2542	+draw3205	True
0.9634386288539525	0.0	False	0.9762705313091786	inf	late_half			True	9959.094985194706	9959.094985194706	True	False	25.948720812386842	8.826912030316864	4.16873088650261e-17	0.17685331289629005	2722	+draw3349	True
0.004596610219872764	0.08404560630275727	True	0.004596337568336568	24.210838507987475	peak	37.3963592383173	37.37961794543836	True	9587.060825810895	9587.060825810895	True	False	5438.790500860003	1809.9837871345576	2.90628919014852e-17	0.1599830925046658	2663	+draw3409	True
0.17997991255417758	0.0	False	0.18132576893497182	inf	late_half			True	9883.309999106847	9883.309999106847	True	False	138.90439019118034	51.123205991103255	1.4507834263230427e-17	0.12823989188223672	2945	+draw3456	True
0.2422713342388696	0.0	False	0.2461308790779885	inf	late_half			True	9735.179713579166	9735.179713579166	True	False	103.19008676177523	31.038298380901512	5.6574438321665e-18	0.19301215294550553	2407	+draw3481	True
0.021622092397736707	0.02629673261761953	True	0.021606821297811662	1.6212026503312915	peak	119.7209333321934	119.46703414723241	True	9852.17590070529	9852.17590070529	True	False	1911.4725463557186	387.3605447734242	1.297596560205455e-17	0.11842138378673128	1622	+draw3533	True
0.015846259774830403	0.14402463561652912	True	0.015841639199564016	11.139742727488395	peak	21.89276016707936	21.812883887131637	True	9094.289500230678	8959.418535995694	True	False	1577.659356544757	485.9798292944469	6.34268088756224e-17	0.11990510761184886	2465	+draw3539	True
0.007016438982952011	0.29847806966479906	True	0.007016329583283882	60.75098313955327	peak	10.690519272564416	10.525371787340717	True	9439.053645440337	9379.234070210026	True	False	3563.0609858851512	1278.8533679805312	4.772956180186675e-17	0.3659222201468023	2872	+draw3572	True
0.09977128823063051	0.0	False	0.09966966515541965	inf	late_half			True	9875.543934513402	9875.543934513402	True	False	250.5730901480414	91.31398397068892	1.0730343259833279e-17	0.15398574200519344	2916	+draw3587	True
1.2179921990811335	0.0	False	1.2273212473369015	inf	late_half			True	9980.898831354998	9980.898831354998	True	False	20.525583020039267	8.301070267511818	1.6338758992091353e-17	0.5495951796619954	3236	+draw3705	True
0.06120429506590378	0.0	False	0.08959011899161805	inf	late_half			True	9366.106057043718	9366.106057043718	True	False	408.4680654042402	107.23627170257586	8.49478350465883e-19	0.013945112430821062	2101	+draw3914	True
1.4869017624604306	0.0	False	1.4990367789319161	inf	late_half			True	9978.635207696323	9978.635207696323	True	False	16.813484677448756	6.158708601690819	7.905190577032188e-17	0.4212478059801462	2931	+draw3923	True
0.27691116266074545	0.0	False	0.28375013829169454	inf	late_half			True	9975.805061751018	9975.805061751018	True	False	90.2816620311853	35.66571471665778	2.045255378649539e-17	0.29030234952699824	3161	+draw3925	True
0.005878997796078117	0.0	False	0.00596717866606191	inf	late_half			True	9854.229235781446	9854.229235781446	True	False	4252.425475763491	1284.3930428109256	1.1875697984912713e-19	0.010743592321405862	2417	+draw4060	True
0.004811808022636518	0.27256223141414854	True	0.004811043984452635	77.23085862880765	peak	11.691453994914582	11.526148128778178	True	9582.323125457713	9582.323125457713	True	False	5195.5522502956865	1780.3486333367268	1.2531032887088188e-17	0.14060800704704565	2742	+draw4187	True
1.0901873889246845	2.0709105279742643	True	1.0903782782795306	2.642330291286411	peak	1.5171999752391332	1.5170103252422282	True	9675.947501236902	9675.947501236902	True	False	24.27216520387565	8.016884669163579	3.5051078608333943e-17	0.31560579949771844	2643	+draw4217	True
0.045641477759191876	0.46963299063934844	True	0.04563678370671804	14.228795564167712	peak	6.710744285094279	6.689463296249472	True	9575.926760572353	9575.926760572353	True	False	547.7473830251952	190.3660113526744	1.0325667628079117e-16	0.6455738596941116	2781	+draw4265	True
0.10081393058834374	0.0	False	0.10183627188877792	inf	late_half			True	9968.725511262675	9968.725511262675	True	False	247.98160188876255	88.5094978612848	9.039146794951126e-18	0.4700943321278896	2856	+draw4269	True
0.022736967090861534	0.025459419127877334	True	0.022760231617700424	1.5981997749718715	peak	123.41151170745408	123.39608526849064	True	9929.330070731785	9929.330070731785	True	False	1974.3373642958502	394.4231914170232	1.652942713748747e-17	0.035526303055420747	1599	+draw4320	True
0.936516704555776	0.0	False	0.9488676957189481	inf	late_half			True	9771.363005593796	9771.363005593796	True	False	26.69466532565312	9.567896673165082	2.626193756907333e-17	0.27021075296498653	2868	+draw4390	True
3.4877279126663803	0.9212058650386524	True		0.300037504688086	none		3.4103046591632116	True	9959.53183039536	9959.53183039536	True	False	54.564874546611385	2.046438600322967	1.0214221005367443e-15	0.9834795467269754	301	+draw4459	True
0.04255909462230553	0.0	False	0.04342908135173676	inf	late_half			True	8744.611699940255	8744.611699940255	True	False	587.4185111752194	170.96015677158528	2.809912245192552e-17	0.07016972344357984	2329	+draw4485	True
0.1419904931734809	0.08872037280734005	True		0.7940992624078009	none		35.4100479312896	True	9927.382373274038	9927.382373274038	True	False	566.5607669006336	56.238185888123894	1.3761324099875065e-17	0.14881338506339142	795	+draw4544	True
0.45094553408723664	0.0	False	0.48084343230387616	inf	late_half			True	9946.88250387051	9946.88250387051	True	False	55.43906771491318	17.680342760437995	1.8160192739041468e-18	1.248713311561015	2552	+draw4592	True
0.2226355322814781	0.0	False	0.22445303031953887	inf	late_half			True	9970.908086495325	9970.908086495325	True	False	112.29115022121672	46.789149104552486	1.960607862624275e-18	0.059331623809300446	3334	+draw4627	True
3.5828051605222058	0.0	False	3.6181377626199374	inf	late_half			True	9976.969572841424	9976.969572841424	True	False	6.97777268925117	3.0112853260776395	2.4722462690927264e-17	0.8932316999859294	3453	+draw4640	True
0.25609426063644203	0.0	False	0.2576465193222154	inf	late_half			True	9674.747582014166	9674.747582014166	True	False	97.62030565570011	33.87848087263702	1.4346556903388484e-17	0.3151758738342045	2777	+draw4644	True
0.0379432080593614	0.0	False	0.038858874801172234	inf	late_half			True	9934.596246117095	9934.596246117095	True	False	658.8794484875394	228.90686177608103	6.956555132527314e-18	0.08840218507535422	2780	+draw4665	True
0.0026927667782261633	1.699314874220772	True	0.00268716371543802	794.1820792092863	peak	3.4819844396918143	1.8487407491389045	True	9626.406489326071	8491.607144886275	True	False	9284.131177698402	2936.473544140137	1.6882507723238887e-16	0.6218369423107192	2531	+draw4676	True
0.25235401034536087	0.2288190862365248	True		1.1811476434554318	none		13.729591815354093	True	9927.665541676086	9927.665541676086	True	False	219.67346904566548	32.43335003662094	2.6617286101518887e-17	0.31938089856885776	1182	+draw4714	True
0.14041763879640334	0.0	False	0.1499099581405806	inf	late_half			True	9977.721792223276	9977.721792223276	True	False	178.04031042174418	52.4394263474971	1.083878927851317e-17	0.09124966373051477	2357	+draw4854	True
0.09615835485034559	0.0	False	0.09952362433837826	inf	late_half			True	9952.551746240812	9952.551746240812	True	False	259.9878090563043	87.52933739075227	5.910354437431517e-18	0.24605634711964705	2694	+draw4882	True
0.41656123229624953	0.22524296780086459	True		0.6940867608451057	none		13.947572633509468	True	9882.211283776342	9882.211283776342	True	False	223.1611621361515	19.361651021688854	3.811224785276171e-17	0.3479230685438046	695	+draw4884	True
0.002096423676352343	0.012611656846031969	True	0.0020992682109485673	7.705392510579601	peak	248.9669661804537	249.1022941667049	True	9822.775341144157	9822.775341144157	True	False	11925.070433996703	3838.861903680649	1.9481487278406242e-18	0.05448724262775369	2576	+draw4922	True
-0.19461915530518906	0.1576982837408036	True	-0.1613773883173215	7.680960120015002	peak	12.85099961816558	19.921539911958615	False	1.0	0.0	False	False	318.74463859133783	318.74463859133783	0.0	0.10475176518669792	7681	-draw2	True
-0.0018470662445579946	0.027400358915104867	True	-0.0009813881438404406	59.02471793688418	peak	115.06169118021307	114.65516431092959	False	1.8161284551639305	4.5896326534423976e-07	False	False	13534.977466919458	13534.977466919458	6.640738458406028e-18	0.022377191411811992	8000	-draw28	True
-0.019856129007769507	0.030469720933777433	True	-0.0073967215276873185	8.0	peak	0.8249462890962604	103.1053963512727	False	1.0	4.056902902450453e-08	False	False	1649.6863416203632	1649.6863416203632	2.7567014865992182e-18	0.056028428516251935	8000	-draw56	True
-0.00021245835805757882	0.0	False	-0.00021239665592418568	inf	late_half			False	1.0	0.004994709443108485	False	True	20000.0	20000.0	5.659289569736082e-19	0.13690794701165784	8000	-draw79	True
-0.0065221448356812105	0.0	False	-0.0006280723329166812	inf	late_half			False	1.0	1.008521018410862e-06	False	False	3833.0948836386665	3833.0948836386665	1.2148089884948644e-17	0.06669070030379111	8000	-draw109	True
-0.168853709038836	0.0	False	-0.01366682487081021	inf	late_half			False	1.8114602582448665	6.117086426149185e-07	False	False	148.0571563533144	148.0571563533144	2.7527685227647225e-16	0.11067696889551899	8000	-draw130	True
-0.0009659064226423177	0.0	False	-0.0004290383529978237	inf	late_half			False	1.0	3.3564196582265534e-08	False	True	20000.0	20000.0	0.0	0.17383228782188437	8000	-draw150	True
-0.005025248729715565	0.0	False	-0.0009159123196754848	inf	late_half			False	1.0098461456430714	7.032443268815506e-08	False	False	4974.878129348839	4974.878129348839	1.831273502154305e-19	0.018307493592318893	8000	-draw175	True
-0.0009530947837528281	0.0	False	-0.0007317912474327992	inf	late_half			False	1.0	1.6906803572623947e-07	False	True	20000.0	20000.0	2.266700437680994e-17	0.4011602180213501	8000	-draw198	True
-0.006114493479330907	0.0	False	-0.0007365131467996167	inf	late_half			False	1.0	1.3227162409984876e-08	False	False	4088.646113452996	4088.646113452996	4.427864433102817e-17	0.5743503591498905	8000	-draw226	True
-0.000673205686011783	0.0	False	-0.0006222515514866353	inf	late_half			False	1.0	2.3396951589093192e-08	False	True	20000.0	20000.0	2.5870252228615374e-17	0.0065947147919297715	8000	-draw249	True
-0.003733279924464483	0.0	False	-0.0012621745053174056	inf	late_half			False	1.0	7.161032420750697e-09	False	False	6696.524371551405	6696.524371551405	1.8424654814291766e-16	1.1547408961172183	8000	-draw278	True
-3.96328449877581e-05	0.0	False	-3.960769995683412e-05	inf	late_half			False	1.0	0.4436567742668135	False	True	20000.0	20000.0	6.479043047730624e-18	0.16316851753528658	8000	-draw300	True
-0.02229005946988086	0.0	False	-0.0053290850899452725	inf	late_half			False	1.0	1.3760148817297102e-10	False	False	1121.5761911169825	1121.5761911169825	1.855614781435415e-17	0.2714522924429904	8000	-draw325	True
-0.06457921535272013	0.0	False	-0.011108666532310614	inf	late_half			False	1.0	8.647563517625256e-08	False	False	387.12145794052265	387.12145794052265	1.807451832200463e-16	2.5113504196729366	8000	-draw349	True
-0.05115998923340753	0.0	False	-0.00505671053569542	inf	late_half			False	1.1823697372718016	1.4314918606337812e-07	False	False	488.66312082167076	488.66312082167076	4.37805420526185e-18	0.028293223279757307	8000	-draw372	True
-0.2164972963677564	0.08049403977762407	True	-0.12751964386145578	8.0	peak	18.18973431160189	39.028885396594305	False	1.0	5.066200977694252e-10	False	False	624.4621663455089	624.4621663455089	1.2889235598395378e-16	0.1092179908420145	7717	-draw396	True
-0.0005119366995067764	0.0	False	-0.0005112028329021581	inf	late_half			False	1.0	3.0911359628052906e-05	False	True	20000.0	20000.0	5.2869920882855636e-18	0.03771712286136535	8000	-draw422	True
-0.0005636311144761805	0.0	False	-0.0005561017080508334	inf	late_half			False	1.0	6.84671076356159e-06	False	True	20000.0	20000.0	1.3435049384630399e-17	0.9702815320013888	8000	-draw446	True
