u	a	uf	af	G_af	G_u	p_uf	p_af	p_cf	p_df	duf_du	daf_du	dcf_du	ddf_du	chain_sum	name	population
0.5459323233716122	1.8799789654709718	0.2958793534217837	1.563316314165193	-0.0007246425114482979	1.1320588935490494	1.0934863421521577	-8.901165113916068e-05	0.005814035543896006	0.03284752738772473	0.6468773865662774	0.1228352597769328	-0.1219082257934763	-0.019216710195474412	1.1320588934326392	draw66	kinetic_box
1.1838678595143157	0.01062448684879341	0.45970994935518417	0.00430056503688243	-0.10971604809632635	0.0024193475810238224	0.0020806368976052604	-0.0002654019126789671	0.00030206289664632584	0.0003020496994537055	0.7439066846951331	0.0024189889928039944	-0.07049993163033945	-0.04333499280496117	0.002419347581026325	draw68	kinetic_box
0.1656924177777218	0.035026060243095326	0.05486221252383778	0.004199854775305738	-3.9524798687675133	0.3053045157254253	0.31341529622913694	-0.0716919372314577	0.0001839089506275158	0.06339724777320173	0.5096073227183519	0.018138469925670517	-0.006690952496567914	-0.45167499699656505	0.30530451572150846	draw69	kinetic_box
1.09157731153096	0.04583766600754616	0.5781625883204521	0.006486535408967894	-13.01582179306515	0.781493333788755	0.6748313515190015	-0.043702588992530954	0.15036203393286238	2.5373324467056098e-06	0.7256019490208906	0.0033576511485287667	-0.2625463228404815	-0.0027417410983734502	0.7814933337917797	draw71	kinetic_box
0.2863674013928911	0.7461246721402909	0.27004356389941736	0.05997648141626843	-5.505191738672127	3.8897267862976594	3.835381522021093	-0.04697123757797663	0.003427338556860808	0.09788916339633387	0.9453831316200889	0.0085321710501052	-0.008405881562570338	-0.037106186886068614	3.8897267863963108	draw73	kinetic_box
0.050948339276199614	0.00854291480115298	0.038985079724873015	0.0006078689264263104	-0.011012052889930415	0.007123143777363471	0.007121248261714408	-3.3394456929187164e-06	2.5902696349859143e-06	2.6446920546746444e-06	0.7701292367676175	0.00030325369177733926	-0.0004141151782616851	-0.22524783720276825	0.007123143777711149	draw75	kinetic_box
0.7294738953393146	3.0082707889164024	0.3687796811960117	2.583946539132382	0.17546576528015304	1.403654068122031	1.0586732955411862	0.04483280880806973	0.22791734316383314	0.07223062058593019	0.6483286335151662	0.2555074417877957	-0.05894710127068936	-0.029934376520668077	1.4036540680990193	draw77	kinetic_box
1.1540943410226085	0.24063823934156553	1.048534877023126	0.02074582209048949	-0.08294450241318514	0.004614693211053585	0.004434471352191814	-0.00018385121524428966	0.0003166449340887698	4.742813998200643e-05	0.9196881179306692	0.0022165569735826643	-0.022386553778360442	-0.0045926843650443624	0.0046146932110183	draw79	kinetic_box
1.6336761952081804	0.2978111133121696	0.988892115018024	0.14388179097063503	0.30476259260561134	1.5076704785641368	1.144029440424671	0.01342717551911069	7.689003229440957e-05	0.3501369726169968	0.836671706429163	0.04405782023414729	-0.005283657683891747	-0.1085614971402738	1.5076704785930728	draw80	kinetic_box
0.8288872319325069	0.6322130898707844	0.4794272050394315	0.23830447663242288	-1.0384029165974955	2.565214442154544	2.409769813290988	-0.07134063986648999	0.002151464671107711	0.22463380405968708	0.7670584186915218	0.0687022722357616	-0.042586058270059846	-0.09137949606736766	2.565214442155293	draw82	kinetic_box
0.03796560697973748	0.027138531431809058	0.02247247697854196	0.0153957069804058	-0.0013958478318044094	0.024502853487891493	0.02397657494544183	-3.2504332259042525e-06	0.0005237478116953693	5.781162803344966e-06	0.5963225792831554	0.0023286443922060076	-0.23673713300282787	-0.15661897122648136	0.02450285348671464	draw85	kinetic_box
