u	a	grad_G	grad_R	tr_J	det_J	sv_ratio	transversality	d2R_ds2	d2R_signed	name	ok
0.49434372288	0.354252381882	0.25835545787869174	0.13950212605044227	-0.3457827853978839	8.282373223769417e-05	0.000368043352728102	0.5446150788913761	0.3828173753655291	-0.3828173753655291	nu=0.01884,chi=0.167	True
0.492711775363	0.3375075657	0.24267049955467387	0.14271927087003503	-0.34183850697417373	6.938142421416757e-05	0.0003345068125511682	0.5328412042420086	0.3980172118838694	-0.3980172118838694	nu=0.01884,chi=0.233	True
0.490650589703	0.319984684297	0.2268154387181481	0.14602081979797185	-0.3380530652833837	6.538954356976297e-05	0.0003433387666593752	0.5197324241962077	0.41845598156031405	-0.41845598156031405	nu=0.01884,chi=0.3	True
0.487996886257	0.302148652782	0.21107032725460675	0.14940803115006807	-0.3344189092759815	4.4599688932173026e-05	0.000255592559282338	0.5052837489766387	0.4445884282238946	-0.4445884282238946	nu=0.01884,chi=0.367	True
0.484645640549	0.284145769152	0.19556742133741145	0.1529339847391091	-0.3309419018608153	1.6808795701597255e-05	0.00010525242993644387	0.4893778041644774	0.47786388503177424	-0.47786388503177424	nu=0.01884,chi=0.433	True
0.480528115128	0.265459928448	0.18014838295690605	0.15676379788296518	-0.3277259276177476	5.715018601345947e-05	0.0003915385355038669	0.4715292993414612	0.5229047347345684	-0.5229047347345684	nu=0.01884,chi=0.5	True
0.475457386031	0.247686489766	0.16560408217645098	0.16078284518515323	-0.3245702030803306	4.42967391939393e-05	0.00033068854485023317	0.4524750560176539	0.5761085952115762	-0.5761085952115762	nu=0.01884,chi=0.567	True
0.469434582864	0.230770409122	0.15194561190724387	0.16509160577635112	-0.32146167597342334	9.032986294127988e-06	7.308237645279362e-05	0.43219407852792785	0.6389225227248336	-0.6389225227248336	nu=0.01884,chi=0.633	True
0.462415170745	0.214077097271	0.13895244475521526	0.1699010340674632	-0.31853236956011505	3.604241476993033e-05	0.00031423700525144997	0.4102870503143837	0.7171098024986661	-0.7171098024986661	nu=0.01884,chi=0.7	True
0.454456468057	0.198725407936	0.12708516147365442	0.17510103100494115	-0.3155494528067859	3.261752496116369e-05	0.0003035117948079082	0.38766537830616554	0.8046964263258922	-0.8046964263258922	nu=0.01884,chi=0.767	True
0.445612083711	0.184525039972	0.1162365513673571	0.18077286432494985	-0.312533337531387	2.5552866500224412e-05	0.00025119432846839934	0.3644414187875566	0.9023044096564844	-0.9023044096564844	nu=0.01884,chi=0.833	True
0.43589852026	0.171226858976	0.10628189075858331	0.1869976766660701	-0.30954625915496503	4.41168086012074e-05	0.00045336996258027765	0.3407087283124371	1.0112139910464444	-1.0112139910464444	nu=0.01884,chi=0.9	True
0.495410428715	0.370633837784	0.2740280748938441	0.13631598517227658	-0.3498891064632201	5.937019289218644e-05	0.00024384660710927592	0.5553530474596653	0.37091293162183425	-0.37091293162183425	nu=0.02586,chi=0.1	True
0.494033270364	0.354597666303	0.2585325281665221	0.13951692297658558	-0.34584651712342146	6.441244587280472e-05	0.00028591880405767984	0.5446927755418403	0.38230389912947843	-0.38230389912947843	nu=0.02586,chi=0.167	True
0.492288480818	0.337935687283	0.24288983054771174	0.14274609692333456	-0.34192037861545765	5.03977764346232e-05	0.00024263476272774268	0.5329422159629262	0.3971931048047472	-0.3971931048047472	nu=0.02586,chi=0.233	True
0.490140742672	0.32031302954	0.22698885075518743	0.1460804886250539	-0.33816316076845054	6.321233220716215e-05	0.0003314673887389961	0.5197852581796625	0.41779852505637705	-0.41779852505637705	nu=0.02586,chi=0.3	True
0.487373376369	0.302547817099	0.21127780174155897	0.14947976751651393	-0.3345407074526131	4.217081638110449e-05	0.00024127352619768568	0.5053620948250527	0.443675543462618	-0.443675543462618	nu=0.02586,chi=0.367	True
0.483944497565	0.284203219497	0.1956174841218922	0.1530695954681452	-0.3311216930306139	5.194755086469944e-05	0.00032497935417658854	0.48927490734084267	0.47807443488572565	-0.47807443488572565	nu=0.02586,chi=0.433	True
0.4796816485	0.266026757376	0.18042650556357606	0.15684529836452038	-0.3278480962866538	4.87209986231639e-05	0.0003330077651308792	0.4717037657851198	0.5210053472148042	-0.5210053472148042	nu=0.02586,chi=0.5	True
0.474505988732	0.248282756389	0.16588650094538934	0.16086857299802754	-0.32469054870116515	3.563656802074043e-05	0.00026537585580984144	0.45268255127712004	0.5734636997967052	-0.5734636997967052	nu=0.02586,chi=0.567	True
0.468362630361	0.230846322592	0.15200285048519255	0.1652675590381111	-0.32168310740919753	5.152467010530883e-05	0.00041630966023630255	0.4320680995978008	0.6387732475095946	-0.6387732475095946	nu=0.02586,chi=0.633	True
0.461255038786	0.214708987599	0.1392188349196291	0.16997746613060677	-0.3186347742544141	2.3128429215482024e-05	0.00020114439494099272	0.41056209428453455	0.7127435593491054	-0.7127435593491054	nu=0.02586,chi=0.7	True
0.453169654355	0.199194200883	0.12727047632077068	0.1751980913761487	-0.3156779590563114	3.299174129032359e-05	0.0003063728162288238	0.3878377241217648	0.8005523934259039	-0.8005523934259039	nu=0.02586,chi=0.767	True
0.444215093768	0.185036260663	0.11641316254617899	0.1808446463350797	-0.3126336343133406	1.670144015669684e-05	0.00016387743777167686	0.3646570979156434	0.8966904008636969	-0.8966904008636969	nu=0.02586,chi=0.833	True
0.434392449806	0.171778070513	0.10644194186852787	0.18703760293085925	-0.30960940282267463	2.4234036294567644e-05	0.0002486559896867049	0.3409567341126399	1.0039739549990536	-1.0039739549990536	nu=0.02586,chi=0.9	True
0.495207383766	0.37065305721	0.2740463115610705	0.1363554277206806	-0.3499560919690403	7.040687799347452e-05	0.00028910870214646814	0.5553246594175972	0.37103441366718243	-0.37103441366718243	nu=0.0355,chi=0.1	True
0.493539344346	0.355459382046	0.25896322937693794	0.13949435745952452	-0.3459144832801374	1.9408511886924906e-09	8.594286552995688e-09	0.5449377544183064	0.7477560595977881	-0.7477560595977881	nu=0.0355,chi=0.167	True
0.491704373931	0.338563401006	0.24321062817883846	0.1427771794880634	-0.3420291975780671	2.0038332494740193e-05	9.627427022970857e-05	0.5330977784369255	0.39600923698923346	-0.39600923698923346	nu=0.0355,chi=0.233	True
0.489424125667	0.320918219056	0.22730094420694744	0.14614230359065955	-0.33829963162483523	4.4925449496325856e-05	0.000235057319844245	0.5199264142889275	0.4166243231521564	-0.4166243231521564	nu=0.0355,chi=0.3	True
0.48654774058	0.302884590587	0.21146490014946917	0.14960216405712448	-0.3347279209494701	5.807696537413124e-05	0.00033170403230757604	0.5053725391228457	0.4431157051823022	-0.4431157051823022	nu=0.0355,chi=0.367	True
0.482941594841	0.284855674383	0.19594984000881566	0.15317683208265306	-0.33129332487013874	4.5659727567557096e-05	0.0002848646527369908	0.48943777013801837	0.4763220264858678	-0.4763220264858678	nu=0.0355,chi=0.433	True
0.478513805154	0.267084334433	0.18093369830655112	0.15691482397403553	-0.3279726865681056	1.0211152110326153e-05	6.952102295652489e-05	0.4721066966812345	0.5171033799462794	-0.5171033799462794	nu=0.0355,chi=0.5	True
0.473214491034	0.248772502626	0.16613466283616432	0.16103376879083725	-0.32490966906734614	5.413707446817851e-05	0.00040208826446955914	0.4527656028997073	0.5715606466298138	-0.5715606466298138	nu=0.0355,chi=0.567	True
0.466925167952	0.231683881066	0.15238239864310496	0.16538173106952783	-0.3218383628048197	3.7815263462323304e-05	0.00030448452438908396	0.43239808789263273	0.6341550215144114	-0.6341550215144114	nu=0.0355,chi=0.633	True
0.459652316578	0.215255854498	0.13946283413455987	0.17013858790433595	-0.31884354116289837	3.643328879555009e-05	0.0003159790686194332	0.4107129048796626	0.708941367797947	-0.708941367797947	nu=0.0355,chi=0.7	True
0.451407493206	0.199744514843	0.12749328548679578	0.1753471328355359	-0.31587364100890375	4.217784599679059e-05	0.0003906558436498157	0.38800925987709367	0.7956010394621803	-0.7956010394621803	nu=0.0355,chi=0.767	True
0.442250150637	0.185357418688	0.11653225549741578	0.18102518430398218	-0.3128713004405093	4.39197520239982e-05	0.0004300794648304962	0.36466182752486026	0.8925565316836856	-0.8925565316836856	nu=0.0355,chi=0.833	True
0.432307543248	0.172372577052	0.10661571877169831	0.18712997746707224	-0.30974143887015004	1.4059432238549681e-05	0.00014397273830593928	0.341175192984255	0.9958267618731823	-0.9958267618731823	nu=0.0355,chi=0.9	True
0.494883994579	0.37092079151	0.2741891306319322	0.13638305378562107	-0.3500387557112474	6.026115177059376e-05	0.0002472261650495764	0.555365256402321	0.37066352716926576	-0.37066352716926576	nu=0.04872,chi=0.1	True
0.493133374088	0.35516286305	0.25884094618171116	0.13962222391721255	-0.346077873628694	5.931740094720967e-05	0.0002627321067877115	0.5447515323226613	0.3815955197669915	-0.3815955197669915	nu=0.04872,chi=0.167	True
0.491040001923	0.338618937707	0.24326587075986478	0.14290805844196336	-0.3422288614783111	5.623465057508906e-05	0.00026995852593332065	0.5330005622487245	0.39632248635891176	-0.39632248635891176	nu=0.04872,chi=0.233	True
0.488521761722	0.321232100591	0.22748577573916143	0.1462846452363636	-0.338527295264944	6.820345204202146e-05	0.00035623947693530294	0.5199026316539643	0.4163147864626208	-0.4163147864626208	nu=0.04872,chi=0.3	True
0.485383013855	0.303721506488	0.21189842962802272	0.14971931802157246	-0.33494227381620656	4.342968988790142e-05	0.0002472255801539928	0.5055696999786634	0.44123541645503594	-0.44123541645503594	nu=0.04872,chi=0.367	True
0.481591925754	0.285596233744	0.1963370754631485	0.153339507751197	-0.331544184616168	5.018051035003665e-05	0.00031202543056180123	0.4895868103696599	0.4744048355362491	-0.4744048355362491	nu=0.04872,chi=0.433	True
0.476969389472	0.267713739072	0.18126640842313455	0.1571212051681725	-0.3282603780072978	3.298403790799954e-05	0.00022382751533224238	0.47219579827585195	0.5151803230262916	-0.5151803230262916	nu=0.04872,chi=0.5	True
0.471456136968	0.24980301112	0.16663121200011055	0.161199473949571	-0.325143905284238	4.399580609184369e-05	0.00032531932640583966	0.45311199258723184	0.5671480242837698	-0.5671480242837698	nu=0.04872,chi=0.567	True
0.464965072594	0.232514748783	0.15277590667023305	0.16558599281058337	-0.3221083921204939	4.824937556905962e-05	0.00038694017251696166	0.4326441048094067	0.6296986858616409	-0.6296986858616409	nu=0.04872,chi=0.633	True
0.457486448595	0.216124900922	0.13984635988499078	0.1703317609644231	-0.3190972959307139	4.1312740599060594e-05	0.00035685992847429463	0.41101523439960824	0.7029738094658292	-0.7029738094658292	nu=0.04872,chi=0.7	True
0.449032114733	0.200623899657	0.12784692324316568	0.17552080113615676	-0.3161047326978641	4.0552015790537817e-05	0.0003741764326152279	0.38834891940725974	0.7879551104342075	-0.7879551104342075	nu=0.04872,chi=0.767	True
0.43968859114	0.186414335035	0.11690252524256671	0.18113076785333698	-0.3130228344125718	1.4915083771570896e-05	0.00014552716545732626	0.365159874655199	0.8813349566163293	-0.8813349566163293	nu=0.04872,chi=0.833	True
0.429470870495	0.173143523705	0.10684483123578824	0.18726299001239927	-0.309928680982551	3.6590461563759227e-06	3.736953119372121e-05	0.3414510055666489	0.9850124598303841	-0.9850124598303841	nu=0.04872,chi=0.9	True
0.494458350642	0.371220147515	0.2743531118989531	0.13642634153775765	-0.3501524067018038	5.2801300257851695e-05	0.00021639052087334316	0.555401022816502	0.3703013172139222	-0.3703013172139222	nu=0.06687,chi=0.1	True
0.492476748664	0.355352803757	0.2589631734069519	0.1397296667424876	-0.3462694409462052	7.990475806219681e-05	0.0003535331861805288	0.5447117170730658	0.38157283046073626	-0.38157283046073626	nu=0.06687,chi=0.167	True
0.490058578011	0.339200922771	0.24358636619367213	0.1430259065579122	-0.3424650411187873	5.514712101082948e-05	0.0002641104338869786	0.5330700656121447	0.3954821259507395	-0.3954821259507395	nu=0.06687,chi=0.233	True
0.487214591973	0.322269416194	0.2280295359790089	0.14640240262916396	-0.33878379374495143	4.04341778950738e-05	0.00021037916013867344	0.520137453762794	0.41430827267193054	-0.41430827267193054	nu=0.06687,chi=0.3	True
0.483845582182	0.304519763208	0.21233305850037976	0.1499156475602463	-0.3352656976718249	5.410757833998664e-05	0.0003068900208583473	0.5056847897288812	0.4396513245131015	-0.4396513245131015	nu=0.06687,chi=0.367	True
0.479763980345	0.28662449219	0.19687753556860563	0.1535520055895773	-0.3318792720463093	5.2787630891003964e-05	0.0003267339375147467	0.4898094148065106	0.47175603574939	-0.47175603574939	nu=0.06687,chi=0.433	True
0.474874311956	0.268695684146	0.18177963853733375	0.1573771955538931	-0.32862847678719537	5.0376158875653214e-05	0.00034021603485431356	0.47240013429778027	0.5121710599231585	-0.5121710599231585	nu=0.06687,chi=0.5	True
0.469080966585	0.251002192677	0.16722499114475964	0.16144904672655624	-0.3254927076518445	4.763548955639677e-05	0.0003502848540704467	0.4534677874496952	0.5621198963207201	-0.5621198963207201	nu=0.06687,chi=0.567	True
0.462319761065	0.23383625903	0.15339502803639293	0.16582520930218497	-0.3224340371064101	4.2298739110687625e-05	0.0003372257825837751	0.4331196136193568	0.6226655104719713	-0.6226655104719713	nu=0.06687,chi=0.633	True
0.454563286822	0.217368075804	0.14039777737560188	0.17057682530646415	-0.31942351830830773	4.020208662340505e-05	0.0003453293310087837	0.41148361028833697	0.6945000275737816	-0.6945000275737816	nu=0.06687,chi=0.7	True
0.445826514563	0.201857616907	0.12834820135372016	0.17574367694761261	-0.3164038784901021	3.292838925370637e-05	0.00030224762148539045	0.3888533797693914	0.7771896491248032	-0.7771896491248032	nu=0.06687,chi=0.767	True
0.436124936134	0.187217823023	0.11720326436600706	0.18140777922759485	-0.31339022175533765	3.998349529464522e-05	0.0003885473802380612	0.3653600931462951	0.8717947602242574	-0.8717947602242574	nu=0.06687,chi=0.833	True
0.425597373531	0.173987806321	0.10710188528336188	0.18748711290145442	-0.31023302694830057	9.695880140416369e-06	9.868230156713254e-05	0.3416827986165849	0.9724706869153286	-0.9724706869153286	nu=0.06687,chi=0.9	True
0.493878124912	0.371656224666	0.27459224662283643	0.13647979288990625	-0.3503037803393799	3.8894837316165456e-05	0.00015915650175161642	0.555462150072878	0.3697376780249116	-0.3697376780249116	nu=0.09179,chi=0.1	True
0.491518005532	0.356018382335	0.25932934352191456	0.13982721816664678	-0.3465066275178435	6.575011788241047e-05	0.00029018816487814356	0.5448076503440185	0.3807059548709729	-0.3807059548709729	nu=0.09179,chi=0.167	True
0.488714411405	0.34012141203	0.244088426302472	0.14316545013107956	-0.34277326138337766	3.92269064915103e-05	0.0001872006855310049	0.5332229774214027	0.39409628850649087	-0.39409628850649087	nu=0.09179,chi=0.233	True
0.485559760411	0.322922039627	0.22841584854805677	0.14664271672101073	-0.33918787481559276	7.254405495863564e-05	0.0003761828374561169	0.520145357260483	0.41350078034321364	-0.41350078034321364	nu=0.09179,chi=0.3	True
0.481774465564	0.305612271463	0.21293394630182316	0.15017108624645215	-0.33569704271339496	6.50535879545615e-05	0.00036714863195699235	0.5058597764793754	0.43751076293486807	-0.43751076293486807	nu=0.09179,chi=0.367	True
0.477283649442	0.288236849432	0.1977173016481954	0.1538011957629647	-0.33230200774316393	3.323843127150628e-05	0.00020434633202724942	0.4902389462986563	0.46739396258606325	-0.46739396258606325	nu=0.09179,chi=0.433	True
0.472054030864	0.270062359015	0.18249972319247348	0.15770682885419818	-0.3291142676622815	6.745431566574487e-05	0.0004525724153006314	0.47271700464875605	0.5078378469181124	-0.5078378469181124	nu=0.09179,chi=0.5	True
0.465882429515	0.252781413966	0.16810499970195714	0.16175216522614203	-0.3259335411527502	3.511786527028244e-05	0.00025621324851241245	0.45406425293570923	0.5547348598871942	-0.5547348598871942	nu=0.09179,chi=0.567	True
0.45875793409	0.235410378604	0.15415572956531864	0.16617267432868893	-0.3229076802009871	5.184944837386148e-05	0.0004102852424084547	0.4336410537067316	0.6143666579418564	-0.6143666579418564	nu=0.09179,chi=0.633	True
0.450625229542	0.218910447793	0.14110128681854556	0.17092246215844656	-0.3198856269631984	4.950257599987436e-05	0.0004221310312713281	0.41204108777813714	0.6840531180094434	-0.6840531180094434	nu=0.09179,chi=0.7	True
0.441529912355	0.203640373392	0.12908007822990034	0.1760141325806792	-0.31677409388376687	8.923134756792108e-06	8.130853066022562e-05	0.3896444929395643	0.762048750808429	-0.762048750808429	nu=0.09179,chi=0.767	True
0.43140278965	0.188701030863	0.1177541096177233	0.1816864750515365	-0.3137697778979524	2.9931983235109544e-05	0.00028911230740438814	0.36596664007986635	0.8555142799368154	-0.8555142799368154	nu=0.09179,chi=0.833	True
0.420347307494	0.17487367022	0.10738357783361717	0.1878390324561306	-0.31069779486808474	4.147979425306678e-05	0.0004203144873778676	0.34182707821444347	0.9582379692848431	-0.9582379692848431	nu=0.09179,chi=0.9	True
0.493204206465	0.371715373996	0.2746623480623084	0.1366036972356234	-0.3505213505346163	7.36811858872357e-05	0.0003012572065871623	0.5553790625580841	0.37005816626648297	-0.37005816626648297	nu=0.126,chi=0.1	True
0.490258639623	0.356776418557	0.2597621856133571	0.13996743600127723	-0.3468282878112787	5.865244654634459e-05	0.00025808515654144053	0.544896907310561	0.3797052455821619	-0.3797052455821619	nu=0.126,chi=0.167	True
0.487011460844	0.340770448889	0.24449114891038928	0.14340992709982464	-0.343218511110753	7.258966423581081e-05	0.00034526556048795215	0.5332149442335162	0.3935088633372523	-0.3935088633372523	nu=0.126,chi=0.233	True
0.483258446399	0.3244190115	0.22923890765824537	0.14688204334193605	-0.33967576027294744	5.34320012318581e-05	0.0002753980613010645	0.5204368086139902	0.41081462510477795	-0.41081462510477795	nu=0.126,chi=0.3	True
0.478959867398	0.30746281066	0.21393177259709997	0.1504538173224107	-0.3362336838467072	4.01944646595905e-05	0.00022512408264166296	0.5062943855712624	0.43337926337493915	-0.43337926337493915	nu=0.126,chi=0.367	True
0.474001093535	0.290034004087	0.1986913410545273	0.15416743678120312	-0.33290678771761617	3.70568853319494e-05	0.0002259738237069387	0.4906519355891714	0.4626807340654106	-0.4626807340654106	nu=0.126,chi=0.433	True
0.468268161946	0.272210434945	0.18362131018148387	0.15808857754826974	-0.32971607348748466	5.696703741282186e-05	0.0003785630441341256	0.4733476926612487	0.5007355092486261	-0.5007355092486261	nu=0.126,chi=0.5	True
0.461616528441	0.254885248707	0.16918205013314608	0.16218329437926088	-0.3265632803969352	4.050669584117235e-05	0.00029262455216135544	0.4547222274100516	0.5460994382995783	-0.5460994382995783	nu=0.126,chi=0.567	True
0.454007683208	0.23787859475	0.15534162588585973	0.16656459067096574	-0.32347115820428635	2.6928803638767014e-05	0.0002107853947300805	0.43460981791333986	0.601369298385385	-0.601369298385385	nu=0.126,chi=0.633	True
0.445385213845	0.221240021495	0.14216701952265046	0.17132386894801072	-0.32044196914566225	3.28106597780004e-05	0.0002769113742622991	0.4130110711548213	0.6685008080455392	-0.6685008080455392	nu=0.126,chi=0.7	True
0.435732990728	0.205383261825	0.12984912632632492	0.1764854249627677	-0.3174036811453781	3.66871784422806e-05	0.0003314060898204306	0.39026713965843673	0.7468345050460405	-0.7468345050460405	nu=0.126,chi=0.767	True
0.425060662364	0.190365464196	0.11840691186370556	0.18211288270202566	-0.31434071766160465	4.51103263388577e-05	0.0004323719181878389	0.3665789714317979	0.8365117558687106	-0.8365117558687106	nu=0.126,chi=0.833	True
0.413450846242	0.17653040511	0.10792593528238108	0.18818460209656576	-0.3111629141698201	2.9741255174079338e-05	0.00029942044918650115	0.34244178845318307	0.9344919755337758	-0.9344919755337758	nu=0.126,chi=0.9	True
0.492083924015	0.37293819379	0.2753171815596516	0.1366437576361854	-0.3507725249014508	1.8617946834388086e-09	7.583333983961722e-09	0.5556451318874789	0.519019288241503	-0.519019288241503	nu=0.1729,chi=0.1	True
0.488644247537	0.357471221428	0.26019912154140373	0.14017834131372153	-0.3472645995922624	7.776859126847897e-05	0.0003410820797717728	0.5449204435536917	0.37912388341945497	-0.37912388341945497	nu=0.1729,chi=0.167	True
0.484688214193	0.342032447313	0.24523349595681007	0.14367676232154175	-0.3437790739285241	7.409072810526886e-05	0.00035049227350527094	0.5333803538668324	0.3917527797738867	-0.3917527797738867	nu=0.1729,chi=0.233	True
0.480175564137	0.326626792394	0.2304545441532967	0.1471582406521946	-0.34030373618574583	2.494342208721129e-06	1.2745698181867974e-05	0.5209416402808816	0.4064776729556587	-0.4064776729556587	nu=0.1729,chi=0.3	True
0.475322235663	0.309168107794	0.2149308003269328	0.15089787297899343	-0.3370087452058286	7.157642783378344e-05	0.0003975900968058606	0.5065605042839022	0.43015769251269126	-0.43015769251269126	nu=0.1729,chi=0.367	True
0.469680699554	0.292159405369	0.19989243353990727	0.15466077657954022	-0.33372956749880084	5.9622675071560026e-05	0.00035989941872533756	0.4911126385513805	0.4573962951882412	-0.4573962951882412	nu=0.1729,chi=0.433	True
0.4632761014	0.27476897714	0.18500946419457412	0.15860737263737593	-0.3305459977569563	6.333145438384305e-05	0.0004158312073604316	0.474070165244307	0.4924521920382998	-0.4924521920382998	nu=0.1729,chi=0.5	True
0.4559708047	0.257778942932	0.17068701705259046	0.16271214758776142	-0.3273752967089432	3.161141777769268e-05	0.000225330665986874	0.45571005323070024	0.5343472134166115	-0.5343472134166115	nu=0.1729,chi=0.567	True
0.447720487887	0.240561726014	0.1567078848683628	0.16714944106019528	-0.32431171454731295	4.275488238113688e-05	0.0003303044138159771	0.43556710981212643	0.5875468316271335	-0.5875468316271335	nu=0.1729,chi=0.633	True
0.4384504457	0.224169260861	0.14355662949989018	0.1718583155823717	-0.32120076891015725	2.0240419019153596e-05	0.00016853663050760595	0.41424819753936215	0.6493483095301007	-0.6493483095301007	nu=0.1729,chi=0.7	True
0.428123770193	0.208142910468	0.13107181806968213	0.17699914594045657	-0.31811859299116746	2.3305816749077544e-05	0.00020792518550631422	0.39149899974699504	0.7235162489698241	-0.7235162489698241	nu=0.1729,chi=0.767	True
