name	group	crossing_index	u	a	tr_at_cross	direction	dtr_dj	j_crit	l1	sign_stable	omega	det_J	j_eq	magnitude_spread
draw1095	terminal	0	1.3142394903582246	0.2241931032184169	9.52293799372228e-14	1.0	7.570101841712593	0.2738404744691383	0.08139654888533221	True	0.27518717916166724	0.07572798357495557	0.2436987967774344	1.000182409552347
draw1157	terminal	0	0.6577863201650326	0.08058625016597126	5.417888360170764e-14	1.0	75.36693725089175	1.0623134705620938	48.16296596059174	True	0.9234299110539186	0.8527228006290483	1.0584449915770104	1.003696222535347
draw1161	terminal	0	1.5280277632373007	0.1387840571074571	4.718447854656915e-16	1.0	17.966233922001308	0.2056397261770275	-0.4481298642389926	True	0.26158772822199045	0.06842813955634193	0.18223414608744437	1.0001477608825886
draw1228	terminal	0	1.5753384447466492	0.13975531485837048	2.117750419472486e-14	1.0	16.764418224197556	1.0762197725244853	-2.8345892810222244	True	0.29905508878675546	0.08943394612925415	1.019656248150278	1.0175235528882678
draw1239	terminal	0	3.9007003434106475	0.5758714640239182	1.3156142841808105e-14	1.0	3.251317975290175	1.0611551837158308	-0.08742841599433611	True	0.4742031767817712	0.22486865286992375	0.8697281339572276	1.0011610784797433
draw1240	window	0	0.5206301580075704	0.03780903585730606	7.033262861000367e-14	1.0	27.59722165759155	0.1398955798495004	-2.9773546054157918	True	0.2119649787013203	0.04492915219585118	0.1314385748604225	1.0006755070119522
draw1240	window	1	0.4255379277438044	0.10963629095187316	9.71445146547012e-15	-1.0	-77.46909351501574	0.1398955798495004	-0.9885811585055017	True	0.09635328160124433	0.009283954875328654	0.13626738499655372	1.000763629019162
draw1265	terminal	0	1.4246226218281322	0.04405697903391682	3.663180869750704e-12	1.0	22.031363479784574	1.8036258866823485	0.7695782770921991	True	0.7745112823737541	0.5998677265242371	1.7577161247421536	1.0024664074884173
draw1341	terminal	0	0.6360278253982337	0.02249148046741259	2.270406085358445e-14	1.0	22.0134153129755	0.33427839026414435	-4.471640922322272	True	0.13659815753688706	0.018659056642472235	0.3326081376539496	1.0001091871079313
draw1357	window	0	0.75012418578612	0.09212842637345207	-2.7478019859472624e-15	1.0	9.120116846061869	0.06413045242282528	-0.821069640064888	True	0.09416243054611387	0.008866563326351723	0.06583246129910474	1.001222170924678
draw1357	window	1	0.7164918258349602	0.13156567511178974	-2.2148949341271873e-14	-1.0	-5.613014991242827	0.06413045242282528	-0.3419795771588353	True	0.10187488357438668	0.010378491903294826	0.06727425529162472	1.0009273820706623
draw1372	terminal	0	9.315813685278226	0.10465151132673933	-6.54622536733207e-12	1.0	43.96306532572581	0.11610809793771482	0.6262868142253282	True	0.04852123287157143	0.0023543100393772646	0.11469830461834145	1.2039591902237534
draw1379	window	0	1.2176060445789023	0.14691110320969977	3.3313629632658603e-14	1.0	4.165170284564146	0.14866659006940636	-0.27705546833918204	True	0.10540128432403524	0.011109430737156117	0.09701932385155412	1.0020048604849014
draw1379	window	1	1.04678779212815	0.4247080494291469	6.21031004399697e-14	-1.0	-2.584677838201275	0.14866659006940636	-0.027175764173463346	True	0.09681553911567953	0.009373248614259673	0.11955452234091349	1.0005712195885141
