n_singular	n_points	tr_max	tr_at_fold	tr_crossings	j_max_on_branch	det_min_on_branch	path_count	name	traced
1.0	177.0	-1.8933116315860157	-1.8933116315860157	0.0	0.5217997424057067	0.04168535118674558	1.0	draw82	True
1.0	220.0	-8.44241564099889	-8.433654140077099	0.0	0.3650163560127031	0.001658691167471021	1.0	draw85	True
1.0	48.0	-1.2547167866990694	-7.114211482190278	0.0	0.028210699913606228	0.000963591376876145	1.0	draw89	True
1.0	250.0	-10.587351071359034	-10.173592112557298	0.0	0.5311186217474767	0.0007668249404963195	1.0	draw90	True
1.0	220.0	-0.5904926497663379	-0.5904926497663379	0.0	0.8435131945699414	0.006303865058054285	1.0	draw93	True
1.0	186.0	-0.6951613151749998	-0.6350365232423789	0.0	0.2259432389391885	0.04264415474942725	1.0	draw94	True
1.0	46.0	-0.7630238998800434	-4.882506608631486	0.0	0.10778879770321667	0.001898545739847383	1.0	draw95	True
1.0	200.0	-0.1558743012192622	-1.4515724905134906	0.0	0.022200225036651932	4.9327104825875326e-05	1.0	draw96	True
1.0	214.0	-0.06545477654793307	-0.46922071469982496	0.0	0.3704363406756701	0.0003582367278400672	1.0	draw98	True
1.0	243.0	-1.2932827289157505	-1.2855638015209443	0.0	0.32769912507990373	0.0035547581436119794	1.0	draw99	True
1.0	210.0	-0.22065821402474717	-6.760898995673296	0.0	0.0034098344087450305	3.6706902810497786e-07	1.0	draw104	True
1.0	209.0	-0.19858033835436129	-0.2026937012498808	0.0	0.06771322493846099	5.102116616610265e-05	1.0	draw109	True
1.0	154.0	-0.7998441858825583	-0.800729761825172	0.0	0.0408812865669295	1.438498929317048e-07	1.0	draw110	True
1.0	203.0	-1.8682732689991046	-1.8682732689991046	0.0	0.1653016462721207	0.0007956259179590411	1.0	draw111	True
1.0	146.0	-0.5474693636622866	-0.8952766780572102	0.0	0.04687625456605135	0.0006382056502835505	1.0	draw112	True
2.0	54.0	-0.44740512164443	-22.936104846870435	0.0	0.09472260895521864	0.04821953903215878	1.0	draw113	True
3.0	226.0	-1.865287936695984	-35.59502218179923	0.0	0.004262925561244575	9.421070315472275e-06	1.0	draw114	True
0.0	18.0	-0.01705282903913796	-0.017052829202253466	0.0	0.0003961175337628324	2.2312814355790732e-09	1.0	draw115	True
1.0	173.0	-0.9677128872375841	-0.9626523627624741	0.0	0.6009716800382862	0.003492432040881678	1.0	draw118	True
1.0	246.0	-0.12918632141166192	-0.3164504947603751	0.0	0.04951953492163003	0.00028120611773218434	1.0	draw119	True
1.0	160.0	-0.1109277973705913	-0.37470945572867814	0.0	0.02696179858163432	0.001120752123371094	1.0	draw120	True
1.0	173.0	0.9808979889996512	0.4534859640342973	27.0	0.3167596252187316	0.022447439895182896	1.0	draw122	True
2.0	123.0	-2.978170150931026	-58.17514925370846	0.0	0.3819329792750386	0.29680838258199355	1.0	draw125	True
1.0	214.0	-1.705059611455703	-1.627167710679167	0.0	0.599057374579757	0.0006964297038207249	1.0	draw128	True
1.0	157.0	-0.22944468640985222	-0.22944468640985222	0.0	0.10677749400306077	1.0165893559554249e-05	1.0	draw129	True
3.0	43.0	-3.2013044928192524	-4.261527388505443	0.0	0.221720770704606	0.00022338848954752902	1.0	draw130	True
1.0	226.0	-1.0778874291678315	-1.069718963084035	0.0	0.6283957222358352	0.011432835504762342	1.0	draw132	True
1.0	158.0	-0.8253353079201604	-0.8172878117600624	0.0	0.5955595352732382	0.009804727602663923	1.0	draw133	True
1.0	146.0	-0.10427988372618871	-0.10427988372618871	0.0	0.14749110455940623	8.065910903407917e-06	1.0	draw135	True
1.0	161.0	-0.023264260322781984	-0.00681133902200993	0.0	0.29052725185235384	9.666656648842369e-05	1.0	draw136	True
1.0	215.0	-2.4094017433399904	-2.4094017433399904	0.0	0.8356110147696001	0.08070593795113555	1.0	draw139	True
1.0	126.0	-0.18738037776442915	-0.187589809895189	0.0	0.010709455205838186	9.927339253580157e-08	1.0	draw141	True
3.0	135.0	-0.07766690797524421	-0.8142041081133304	0.0	0.31495297650670145	0.0002989450005102888	1.0	draw142	True
1.0	182.0	-1.9852168668071017	-1.9852168668071017	0.0	0.06696597849042438	2.8024578182674587e-05	1.0	draw143	True
1.0	115.0	-0.4214811804093906	-0.4214811804093906	0.0	0.004362388366353849	5.128302045443201e-06	1.0	draw144	True
1.0	188.0	-1.6567624468287658	-1.6628166452929747	0.0	0.2219006305613636	4.5199565543864105e-05	1.0	draw146	True
1.0	80.0	-14.465527306733879	-14.465527306733879	0.0	0.5414912183547518	0.01492598736971111	1.0	draw148	True
1.0	197.0	-0.7361423973507832	-0.7363359959925949	0.0	0.08786543215153239	4.7785679000575543e-05	1.0	draw149	True
1.0	172.0	-0.1449553763095539	-0.1449553763095539	0.0	0.1737906863745304	0.00014404886819736494	1.0	draw150	True
1.0	183.0	-0.09534098727340751	-0.09534098727340751	0.0	0.19749615464832793	0.00010985691511551483	1.0	draw152	True
1.0	147.0	-0.0421153735827687	-0.037453664261131156	0.0	0.16618594013732677	0.00016181611802354817	1.0	draw158	True
1.0	156.0	-0.29355787031333014	-0.29166478896149695	0.0	0.11285551849569604	0.0003055604270841756	1.0	draw159	True
1.0	174.0	-0.9499969764462576	-2.529882943253239	0.0	0.7945432668657835	0.0009718137004514806	1.0	draw161	True
1.0	233.0	-0.4400912476598889	-0.4118937584789614	0.0	0.5502821123754608	0.00011039301203398518	1.0	draw162	True
1.0	225.0	-14.86831405952232	-14.86831405952232	0.0	0.7658176425903368	0.0036125562071532397	1.0	draw164	True
1.0	179.0	-0.34562189863926873	-0.3631621485381207	0.0	0.149112680144627	0.008056118402869782	1.0	draw165	True
2.0	188.0	-0.9844866173031077	-55.95301397182966	0.0	0.0051544812921376585	4.575513092702639e-06	1.0	draw166	True
1.0	236.0	-0.36114906266920926	-1.1611193056772027	0.0	0.11491542137444526	0.002164233992647725	1.0	draw168	True
1.0	191.0	-0.4027487786723373	-0.4027487786723373	0.0	0.04705102729723562	0.00019834126990410128	1.0	draw170	True
1.0	184.0	-5.261534380644098	-5.232031693642553	0.0	2.375664155818496	0.08231525912779286	1.0	draw173	True
1.0	237.0	-13.490235952369144	-13.490235952369144	0.0	0.23177487104901473	0.0014153408657202257	1.0	draw174	True
1.0	48.0	-0.8369750773028296	-4.645830453373804	0.0	0.026414116719560152	7.840684248204988e-06	1.0	draw175	True
1.0	177.0	-0.453922408357011	-0.4511402549043918	0.0	0.17225048986155644	0.0021992287442739603	1.0	draw178	True
1.0	206.0	-0.3746466113705872	-0.3746466113705872	0.0	0.22411220866618786	0.0011626493827934562	1.0	draw179	True
1.0	212.0	-0.078704716773779	-0.078704716773779	0.0	0.2590767765599993	3.6641997858212865e-05	1.0	draw180	True
1.0	126.0	-0.002411396346215865	-0.0021558209826055266	0.0	0.015432305568683476	4.4470310271782065e-07	1.0	draw182	True
1.0	174.0	-5.254951317182535	-5.254951317182535	0.0	0.09610773699430125	0.0010510431607066825	1.0	draw183	True
1.0	170.0	-0.09849222806547603	-0.11944055385508945	0.0	0.017942832105498942	0.0001263733746341187	1.0	draw187	True
1.0	113.0	-1.1646863696161454	-1.1523718988155203	0.0	0.3247367443070353	0.01289104770962984	1.0	draw188	True
1.0	212.0	-0.06546179240595394	-0.08976541079352843	0.0	0.017324493311050838	2.664181083591603e-05	1.0	draw190	True
1.0	132.0	-0.5163229984983315	-0.5055554448776173	0.0	0.032752238890034105	0.0005969223674303275	1.0	draw191	True
2.0	103.0	-0.105054861701107	-6.490546018738053	0.0	0.24640338334986583	0.0029545868510135707	1.0	draw194	True
1.0	237.0	-0.17391340704581512	-0.17391340704581512	0.0	0.09256352821334252	0.00045183522841693905	1.0	draw196	True
1.0	206.0	-2.1714238732837376	-2.1714238732837376	0.0	0.20008862103739797	0.0032985633365028	1.0	draw197	True
1.0	170.0	-0.4537594773029573	-0.4537594773029573	0.0	0.40114063342628137	0.0003589534678465676	1.0	draw198	True
1.0	172.0	-0.3063559728092667	-0.3063559728092667	0.0	0.08632570303966354	4.057810162254229e-05	1.0	draw199	True
1.0	207.0	-0.3886013845165319	-0.3886013845165319	0.0	0.7458800095320973	0.017207713201313726	1.0	draw202	True
1.0	114.0	-0.09233027895489668	-0.09233027895489668	0.0	0.11352800928592606	0.00010536505983493065	1.0	draw203	True
1.0	205.0	-0.17138552469652027	-0.1447703345204248	0.0	0.26685176236013486	0.0026188577896872865	1.0	draw206	True
1.0	211.0	-0.11891005379205369	-0.3050786543140509	0.0	0.08444748707153146	0.00034536495062267674	1.0	draw208	True
2.0	98.0	-0.4240788350489698	-0.4240788350489698	0.0	0.029349038778859964	2.420450276252073e-05	1.0	draw210	True
2.0	61.0	-0.3069900182385469	-12.568606601772498	0.0	0.6300821657975963	0.018051191155998087	1.0	draw214	True
1.0	181.0	-0.17850225443771434	-0.1632163200458724	0.0	0.3074838891438192	0.0010561464757187547	1.0	draw215	True
1.0	150.0	-2.6919430576733694	-2.69256101733181	0.0	0.17805437594831414	0.0008701982239027663	1.0	draw218	True
1.0	201.0	-0.22573913017304892	-0.22844377384519954	0.0	0.04633827567490214	6.647225249910597e-06	1.0	draw219	True
2.0	84.0	-1.2883050599688022	-0.5228216373968545	0.0	0.06811507395318031	0.0012420013219889572	1.0	draw222	True
1.0	198.0	-0.20304418889476572	-0.20308381234081396	0.0	0.03552327204699559	7.256576789553304e-06	1.0	draw225	True
1.0	175.0	-3.468257405119135	-3.372564747347628	0.0	0.5743404612893065	0.021094281063706716	1.0	draw226	True
1.0	173.0	-0.07616383144237768	-0.07616383144237768	0.0	0.15747540615844394	4.193612631979246e-05	1.0	draw227	True
1.0	214.0	-0.04808526641562368	-0.06587848874124884	0.0	0.019424055701568705	3.419338237651848e-05	1.0	draw228	True
1.0	225.0	-1.367209485799644	-1.367209485799644	0.0	0.1465981850211199	2.0914001423432708e-05	1.0	draw229	True
2.0	150.0	-0.08788207927710244	-70.28666976057265	0.0	0.022023865209661188	0.0014944183515718515	1.0	draw234	True
3.0	246.0	-0.2862547548372297	-2.3033886484394266	0.0	0.002376942845540346	2.0819987364242553e-06	1.0	draw235	True
1.0	128.0	-4.857657392581367	-4.857657392581367	0.0	0.004336253291983453	1.402170344034569e-07	1.0	draw236	True
1.0	183.0	-0.048212339330866556	-0.048212339330866556	0.0	0.14156958791356422	1.4562385841460873e-05	1.0	draw237	True
1.0	216.0	-1.6625360165512602	-1.6198371376153433	0.0	0.012833038749903193	0.00027577169162448854	1.0	draw238	True
1.0	172.0	-0.1663228667016958	-0.1663228667016958	0.0	0.33033882378980217	0.00021059387839662445	1.0	draw239	True
1.0	172.0	-0.19086852957273548	-0.18535904028198136	0.0	0.14527930998247746	0.0009603036338810393	1.0	draw244	True
1.0	180.0	-0.24197333457423564	-0.9550645987663866	0.0	0.10502454659730523	0.0016553324846671673	1.0	draw245	True
1.0	190.0	-0.21379429360077087	-0.2637973561896511	0.0	0.001071087340644628	3.0849973674972994e-06	1.0	draw248	True
1.0	195.0	-0.9747577395641102	-8.140838899637203	0.0	0.009429147924786784	0.00028680735731893207	1.0	draw249	True
1.0	196.0	-0.11324359514882333	-0.11106507540592699	0.0	0.05757151298734642	5.144988567401944e-05	1.0	draw250	True
1.0	173.0	-4.099345229571544	-4.099345229571544	0.0	1.7489718386052315	0.13170051440867317	1.0	draw252	True
1.0	173.0	-0.07202492303835407	-0.07019537829935024	0.0	0.04494154119328861	0.00010683550613567562	1.0	draw256	True
1.0	254.0	-0.7610298118573825	-0.7610298118573825	0.0	0.19154641381987023	0.0027132123483168823	1.0	draw257	True
3.0	84.0	-0.6483066752301263	-4.422152247202106	0.0	0.30751035209893174	0.04792154485568328	1.0	draw261	True
1.0	165.0	-0.12241604160302079	-0.1225438435642323	0.0	0.08851313294663797	4.9487651524608865e-06	1.0	draw262	True
1.0	256.0	-0.43644076580430397	-0.4776900830336686	0.0	0.14949492602925166	0.0016604622315093498	1.0	draw263	True
1.0	187.0	-0.021891731973109105	-0.04342301717344699	0.0	0.014356912535848788	2.3633410060284643e-05	1.0	draw264	True
1.0	155.0	-1.649334667640404	-1.6284812003117533	0.0	0.24307731984354905	0.012633348943087475	1.0	draw268	True
1.0	139.0	-0.15517484846280175	-0.15517484846280175	0.0	0.058351710637817404	7.38806225116611e-06	1.0	draw272	True
3.0	127.0	0.40415427521352154	-0.49856100643899603	26.0	0.46874227497955107	0.005542718079643617	1.0	draw273	True
1.0	175.0	-0.2040115732729224	-0.959728502494206	0.0	0.08369368427152439	0.0005503342084409549	1.0	draw274	True
1.0	203.0	-0.24598953317372063	-1.4543519590028249	0.0	0.08733052409770217	0.0007990288093879435	1.0	draw276	True
1.0	204.0	-7.104063291639191	-6.862574897503806	0.0	1.1547406571855485	0.0265034260704101	1.0	draw278	True
1.0	214.0	-0.1089708419790279	-1.017202032303562	0.0	0.41996138557740625	0.03002344680978102	1.0	draw280	True
1.0	140.0	-0.2592301757094495	-0.2594587833842723	0.0	0.056488127344859286	2.7194765234045023e-07	1.0	draw281	True
1.0	50.0	-1.7145653381967279	-9.440456600251805	0.0	0.04132191324867184	0.003567134249695812	1.0	draw283	True
1.0	168.0	-0.01737442322700545	-0.015295730653640637	0.0	0.04227994007117027	1.3621695512194594e-05	1.0	draw284	True
1.0	222.0	-0.8673222501603226	-0.7727121212480612	0.0	2.109177309316503	0.017905585304412087	1.0	draw285	True
1.0	165.0	-0.4844323028459313	-0.48100544194231876	0.0	0.09154526981435393	0.0004545167364108831	1.0	draw286	True
1.0	164.0	-0.07033065209145986	-1.1037759037619903	0.0	0.007174245035447118	2.681687302820216e-06	1.0	draw287	True
1.0	198.0	-0.7445123785009258	-0.4072364054007376	0.0	0.5234942595064008	0.33886209156603764	1.0	draw288	True
1.0	170.0	-0.3699865664367117	-0.3699865664367117	0.0	0.5915471052334704	0.00018014593789411878	1.0	draw292	True
1.0	198.0	0.3990981827849608	0.3990981827849608	4.0	1.7693071559533928	0.011338489992110066	1.0	draw294	True
1.0	246.0	-0.5923645754911019	-0.5923645754911019	0.0	0.06385881592202447	0.00045429291859901843	1.0	draw295	True
1.0	185.0	-0.46010496061259665	-0.46010496061259665	0.0	0.28482014549206297	0.009888125846621416	1.0	draw296	True
1.0	202.0	-0.33310740120216703	-0.32628765316005837	0.0	0.38033940072886524	0.0006966760089191604	1.0	draw299	True
1.0	170.0	-0.3856640136838697	-0.3856640136838697	0.0	0.16316851451839237	1.528098678555521e-05	1.0	draw300	True
1.0	168.0	-0.6505940526646048	-0.6192428529992013	0.0	0.32686757609741096	0.06076793012680068	1.0	draw302	True
1.0	224.0	-2.1268530445243874	-2.1268530445243874	0.0	2.2603866684484832	0.17761959973495575	1.0	draw305	True
1.0	151.0	-0.34010870893517164	-0.34010870893517164	0.0	0.013663782112234929	8.190410809111777e-05	1.0	draw306	True
1.0	252.0	-6.4096975745402975	-6.4096975745402975	0.0	0.9395559035883236	0.07231287281403256	1.0	draw307	True
1.0	235.0	-1.5410348895797445	-1.5410348895797445	0.0	1.233833592426143	0.0029047296082542937	1.0	draw308	True
1.0	233.0	-2.190758077031278	-2.1400283126098705	0.0	0.2895150790163551	0.020369953794771706	1.0	draw310	True
3.0	118.0	-0.25641324796096915	-0.25641324796096915	0.0	0.08539954365195807	0.00012801965491109754	1.0	draw313	True
1.0	216.0	-0.46685990087159845	-0.46213812506139335	0.0	0.11205961889316537	0.0020404858443981377	1.0	draw314	True
1.0	177.0	-0.052720610902089474	-0.06922735973967839	0.0	0.12997539840958833	1.81276473337226e-05	1.0	draw317	True
1.0	176.0	-0.5414747261793337	-0.5598060142167187	0.0	0.020336939232383063	4.864478282758337e-05	1.0	draw321	True
1.0	188.0	-5.379418486711047	-5.379418486711047	0.0	0.65847307475212	0.006090401792410701	1.0	draw322	True
1.0	173.0	-12.02935953040173	-12.02935953040173	0.0	0.4939623734696106	0.006588827543923767	1.0	draw324	True
1.0	170.0	-0.48380668542526595	-0.49372672664085093	0.0	0.2999985700435592	0.0003409349853581349	1.0	draw325	True
1.0	133.0	-0.8150539360227235	-2.083899193764993	0.0	0.024269258487566663	0.001550486039129056	1.0	draw326	True
1.0	189.0	-0.055376631849915946	-5.743056471086848	0.0	0.0027285280869267887	5.008696482644146e-08	1.0	draw327	True
2.0	66.0	-0.6466145051724301	-5.342286875779094	0.0	0.3932132728375125	0.02256218487897852	1.0	draw330	True
1.0	158.0	-3.11109384048133	-3.11109384048133	0.0	1.223390647320981	0.003306636700396871	1.0	draw331	True
1.0	168.0	-2.0335220934599176	-2.027517790106783	0.0	0.27499819657107194	0.0005917110895301549	1.0	draw333	True
1.0	240.0	-5.742608308391857	-5.772238509554168	0.0	0.1307045473695337	0.00783628630953803	1.0	draw334	True
3.0	303.0	-0.0648716187288724	-5.538286378751246	0.0	0.0005916528774602184	9.948422380826665e-07	1.0	draw335	True
1.0	125.0	-1.2798448906314868	-1.2798448906314868	0.0	0.21609078924803202	0.002162673203210779	1.0	draw337	True
1.0	141.0	-0.2409367571964047	-0.2409367571964047	0.0	0.11581983766807213	3.1562080118015196e-05	1.0	draw341	True
1.0	223.0	-0.44774297296017873	-4.352836638434458	0.0	1.3777722874236	0.020135215223534	1.0	draw344	True
1.0	189.0	-1.7979877217994056	-1.7979877217994056	0.0	0.3483836046785596	0.0024368304416974205	1.0	draw346	True
1.0	143.0	-0.3887494351219462	-0.38511208896361004	0.0	0.04576986260862908	0.0006030980976658089	1.0	draw348	True
1.0	164.0	-0.17150104638779073	-0.05264468609246971	0.0	2.51134977405935	0.006904735009652562	1.0	draw349	True
1.0	207.0	-0.15109632896967873	-0.15050638779417178	0.0	0.04316742379935822	2.8304019600166934e-05	1.0	draw352	True
1.0	147.0	-4.792803660816697	-4.788253498775195	0.0	2.0680165415802363	0.039101808970087505	1.0	draw353	True
1.0	167.0	-0.12712832592191953	-0.13319524296357166	0.0	0.07194496009848579	1.0873901509716415e-05	1.0	draw355	True
1.0	207.0	-0.0828683050553706	-0.0828683050553706	0.0	0.12470113956921149	6.595231727015207e-05	1.0	draw356	True
1.0	65.0	-4.775363077763503	-31.203474889245097	0.0	0.04357205596921184	0.0006720613558997875	1.0	draw357	True
1.0	207.0	-1.6144765451585106	-1.6357366511883182	0.0	0.37218810643011996	0.007423454207223803	1.0	draw358	True
1.0	139.0	-0.12277305999976032	-0.12277305999976032	0.0	0.06200168598612791	0.00028885133413842956	1.0	draw360	True
1.0	209.0	-0.3506767482454786	-0.3506767482454786	0.0	0.06013523780621551	3.4906674650716126e-05	1.0	draw362	True
1.0	182.0	-0.026619395155591287	-0.025950616347075326	0.0	0.07346254940433801	7.920762020415649e-06	1.0	draw363	True
1.0	149.0	-0.04038484635873082	-0.03916424010030077	0.0	0.07978270945679435	1.663450814326856e-05	1.0	draw364	True
1.0	193.0	-0.573263700376162	-0.5666070457135156	0.0	0.5028912611169247	0.00041544277415487494	1.0	draw365	True
1.0	191.0	-2.614218159386095	-2.614218159386095	0.0	1.2393686793965024	0.009866673064584755	1.0	draw370	True
2.0	30.0	-0.34119249213381575	-3.413426015171145	0.0	0.013295109032557808	0.01704602056170752	1.0	draw372	True
2.0	125.0	-0.2601788824700099	-0.2858194755753917	0.0	0.037160039812189856	1.5741237908616358e-05	1.0	draw374	True
1.0	152.0	-0.05710205283583057	-0.05710205283583057	0.0	0.0865066029649496	2.2173537637628563e-07	1.0	draw375	True
1.0	149.0	-1.690562089262674	-1.6771950262125497	0.0	0.39035292808416006	0.013879817213313139	1.0	draw376	True
1.0	173.0	-0.4141561125155995	-0.4141561125155995	0.0	0.03372441367729516	6.881604564595705e-05	1.0	draw379	True
1.0	151.0	-0.09241234049270275	-0.09241234049270275	0.0	0.13759632390005755	4.1973644615830135e-05	1.0	draw380	True
1.0	208.0	-0.2530857359077667	-0.2530857359077667	0.0	0.05615265927424715	0.0013542448051274002	1.0	draw383	True
1.0	267.0	-1.6340803251625986	-4.513472161437105	0.0	0.4444835753056795	0.036338780347800616	1.0	draw384	True
1.0	186.0	-0.02265604752698095	-0.06247721598202935	0.0	0.01922021057668916	8.393150879033067e-06	1.0	draw386	True
1.0	202.0	-2.7880497612425397	-2.991895298748948	0.0	1.0025660888008758	0.050155861680066506	1.0	draw387	True
3.0	169.0	-0.6177235977270835	-0.7913073418099895	0.0	0.45415812365070507	5.376542200129384e-05	1.0	draw388	True
5.0	177.0	-0.40257263153871503	-1.2541547563027189	0.0	0.03145984186729732	3.097184459613308e-06	1.0	draw390	True
1.0	22.0	-10.27401758000937	-10.259899863867096	0.0	0.5222438885370374	0.318183747160737	1.0	draw393	True
1.0	198.0	-0.43286967180125024	-0.6618483253388162	0.0	0.2801302050357841	0.0004370787436543633	1.0	draw396	True
1.0	189.0	-0.15466182183909158	-1.0010141286609224	0.0	0.17955227833163995	0.0028610010452644807	1.0	draw398	True
1.0	146.0	-0.023235650925992064	-0.02327318011696143	0.0	0.006958696823639091	2.8570045833731106e-07	1.0	draw399	True
1.0	185.0	-0.015051528108859185	-0.02483011002670728	0.0	0.016302991877229455	9.573284871404087e-07	1.0	draw400	True
1.0	157.0	-0.11391925908361258	-0.09740959882371193	0.0	0.054047235702733634	3.957214975793524e-05	1.0	draw401	True
1.0	159.0	-0.04247217632611274	-0.04247217632611274	0.0	0.016122572065384547	4.271476718984507e-06	1.0	draw404	True
1.0	187.0	-0.7009961655166257	-0.7009961655166257	0.0	0.9386627844824226	8.381939974355253e-05	1.0	draw410	True
1.0	193.0	-0.2680922421296156	-0.2680922421296156	0.0	1.4976522414817284	0.006636348369212995	1.0	draw412	True
1.0	149.0	-2.2464860076130737	-2.203042191290211	0.0	0.5512932468342412	0.04976458775438314	1.0	draw413	True
1.0	218.0	-0.1694201040907101	-0.1694201040907101	0.0	0.08491400595566533	0.0002562586050265696	1.0	draw414	True
1.0	149.0	-0.07008640234695199	-0.07005360287931281	0.0	0.013471452817069992	8.15287067589718e-06	1.0	draw417	True
1.0	196.0	-0.1167780761604652	-0.1167780761604652	0.0	0.5810035129537376	0.00011012722231072423	1.0	draw418	True
1.0	180.0	-0.12022158454144866	-0.2552356547742034	0.0	0.1198789108270351	0.0010050706188832954	1.0	draw421	True
1.0	151.0	-0.6000639918876026	-0.5812579836174678	0.0	0.037703010534220795	0.0002541870782383208	1.0	draw422	True
1.0	171.0	-0.036283065933442216	-0.031676698448168214	0.0	0.16646720675984908	6.38164030014259e-05	1.0	draw424	True
1.0	177.0	0.8813188570402055	0.5625737418763084	21.0	0.1401601161568805	0.005200590413167542	1.0	draw426	True
