tr_max	tr_at_low_j	det_at_low_j	j_lo	j_hi	j_crit	n_points	n_cross	u_at_trmax	a_at_trmax	det_at_trmax	j_at_trmax	G_absmax	j_at_first_cross	det_at_first_cross	at_u_edge	at_a_edge	fold_is_j_max	lowj_at_edge	frac_of_path	n_proj_fail	path_count	name	traced
-0.3202256937554102	-0.6662112154703063	0.08500302011241889	0.0011468038721463712	0.15446302092645073	0.1545862709007351	210	0	0.4505816256482579	0.18263914519482213	0.0018044945449581938	0.15446302092645073	1.0408340855860843e-17			0	1	1	1	0.8571428571428571	0	1	nu=0.02586,chi=0.767	True
-0.31671645667950576	-0.6448360342586137	0.07809247886975698	0.0011096930103393575	0.14753340774314	0.14762738333966705	210	0	0.4414344884993072	0.1713282894240543	0.001524039097973412	0.14753340774314	1.214306433183765e-17			0	1	1	1	0.860655737704918	0	1	nu=0.02586,chi=0.833	True
-0.3131938080878302	-0.6243223955435895	0.07167531537492562	0.0010730582079488283	0.14079555966677015	0.14086710288786572	210	0	0.4315934623382659	0.16062923218431807	0.0012849184784412637	0.14079555966677015	6.288372600415926e-18			0	1	1	1	0.8677685950413223	0	1	nu=0.02586,chi=0.9	True
-0.35134044375938	-0.9425151765320985	0.19491828105225475	0.001555310984954186	0.23469878335635563	0.23483778901515945	211	0	0.4998372151183905	0.34498193403395216	0.0027832857963991436	0.23469878335635563	2.0816681711721685e-17			0	1	1	1	0.8210116731517509	0	1	nu=0.0355,chi=0.1	True
-0.3474389360666946	-0.9085284534789235	0.1793488158043618	0.0015094381976793031	0.22593194352815904	0.2260386948734612	211	0	0.497329845069079	0.3326076730777104	0.0023362032432459002	0.22593194352815904	3.469446951953614e-17			0	1	1	1	0.82421875	0	1	nu=0.0355,chi=0.167	True
-0.34365334119882307	-0.876213559621581	0.16508128777366973	0.0014647394422712195	0.21727265668771978	0.2173569167754682	211	0	0.4946271321323001	0.31876710248437695	0.001988961877028604	0.21727265668771978	2.0816681711721685e-17			0	1	1	1	0.8274509803921568	0	1	nu=0.0355,chi=0.233	True
-0.33994957231537387	-0.8454505752737163	0.15198442194713416	0.001421125108094185	0.20874412827761693	0.20880870675888086	211	0	0.491531829639093	0.3042182602031475	0.00166990655580546	0.20874412827761693	3.469446951953614e-17			0	1	1	1	0.8307086614173228	0	1	nu=0.0355,chi=0.3	True
-0.33632011334332823	-0.8161307601021649	0.13994265510233694	0.0013785143938258439	0.20036380366737544	0.20041060549652207	211	0	0.4879326752079054	0.289243468953396	0.001365004269248518	0.20036380366737544	1.3877787807814457e-17			0	1	1	1	0.83399209486166	0	1	nu=0.0355,chi=0.367	True
-0.3327423302390628	-0.7881555749188898	0.12885404279805698	0.0013366439358783622	0.19214807222381083	0.19217873110903255	212	0	0.4837301517381872	0.27415906435287307	0.001061667145995476	0.19214807222381083	1.734723475976807e-17			0	1	1	1	0.8412698412698413	0	1	nu=0.0355,chi=0.433	True
-0.32919826436943517	-0.7614348133649813	0.1186282010330558	0.0012955568971013726	0.18411063896608232	0.18412765998287672	212	0	0.4788527752196158	0.25917162996174276	0.0007607267809763047	0.18411063896608232	8.673617379884035e-18			0	1	1	1	0.8446215139442231	0	1	nu=0.0355,chi=0.5	True
