u	a	lambda	transversality_svd	transversality_closed_form	abs_diff	rel_diff	grad_G	grad_R	tr_J	det_J	sv_ratio	name	population
0.03774728645708516	4.625429829195029	-0.06781958338967657	0.7314757930502325	0.7314757930631074	1.2874923349670553e-11	1.7601297912752365e-11	10.745078999260372	0.7287267812190014	-9.86309193626581	0.0	1.7488081515653e-18	draw65	kinetic_box
0.5459323233716122	1.8799789654709718	0.04178255485503163	0.6924917346989375	0.6924917347242067	2.5269120129678413e-11	3.649013968338864e-11	1.138090247782838	0.04755231820796297	-1.0623460719295175	8.183448407499804e-17	2.6410539152677632e-17	draw66	kinetic_box
1.1838678595143157	0.01062448684879341	0.13132721658021504	0.6622805198854991	0.6622805177907599	2.094739159907988e-09	3.162918285586346e-09	0.043516444891636974	0.005714893583085002	-0.04618621336468724	1.3864352978501652e-18	4.456779342502283e-16	draw68	kinetic_box
0.1656924177777218	0.035026060243095326	0.1655607481327196	0.651147123945985	0.6511471238516481	9.433687164772664e-11	1.4487796719381588e-10	0.4562456328814484	0.07553636831213874	-0.6948925945670531	1.9753696436324435e-17	2.919364048980433e-17	draw69	kinetic_box
1.09157731153096	0.04583766600754616	0.038685219553369746	0.6935641697097334	0.6935641696633459	4.6387560459493216e-11	6.688286749589387e-11	1.555054051748257	0.06015760740923852	-2.1561441388406783	5.407178537958278e-16	3.7917273833179564e-17	draw71	kinetic_box
0.2863674013928911	0.7461246721402909	-0.006340455158323773	0.7093520125384714	0.7093520125570674	1.8596013617866447e-11	2.6215494266142507e-11	3.929985743640438	0.024917898380403907	-3.3039817359328145	4.318464237574397e-16	1.2205545862390411e-17	draw73	kinetic_box
0.050948339276199614	0.00854291480115298	102.3187506523805	0.009678331935480384	0.009678331934278313	1.2020714285077005e-12	1.2420233534771153e-10	0.00714782632662435	0.7313566596203976	-0.7365478171256884	-5.106708914889398e-18	9.2336390492408e-18	draw75	kinetic_box
0.7294738953393146	3.0082707889164024	-0.07347754926727637	0.7335424944080432	0.7335424943951878	1.285538342443715e-11	1.7525069812126597e-11	1.4405181538078031	0.10584574361681885	-0.9767148942131609	7.791845326528842e-17	2.8954080522005186e-17	draw77	kinetic_box
1.1540943410226085	0.24063823934156553	17.848469987854518	0.05298019224781648	0.05298019224040279	7.41368771928208e-12	1.399331977815737e-10	0.006763178336885681	0.1207123855684119	-0.09192411397170122	-7.544304285080488e-20	4.2465364208244264e-18	draw79	kinetic_box
1.6336761952081804	0.2978111133121696	-0.25731639804873385	0.802810534965365	0.8028105350043226	3.895761491179428e-11	4.8526536727105255e-11	1.8330383885583392	0.4716708356288873	-0.07714866183269997	1.6738504789121944e-16	1.303398914766011e-17	draw80	kinetic_box
0.8288872319325069	0.6322130898707844	-0.07033736865225818	0.7323948650785796	0.7323948650882597	9.68003455170674e-12	1.3216961250186012e-11	2.6128840402293587	0.18378338798321414	-1.887956197326731	-1.139184054613323e-15	9.053549186810741e-17	draw82	kinetic_box
0.03796560697973748	0.027138531431809058	343.25730146923087	0.0029047917840996627	0.0029047917845624036	4.627409566637652e-13	1.593026251048405e-10	0.024506828420258704	8.412147791107454	-8.435727594012985	-7.956633412284697e-17	1.12285644654149e-18	draw85	kinetic_box
0.0040732334499493875	2.1871690578291787	0.002587278802146157	0.7061926324522187	0.7061926324284615	2.3757218414743875e-11	3.364127197567516e-11	7.037829277359905	0.018208826502436888	-7.028588749391129	2.4480364424544072e-17	3.1975099244839413e-19	draw89	kinetic_box
0.035159893097020264	0.1986083330312845	1291.8580409214371	0.0007734798944503044	0.0007734798943213198	1.2898460511473475e-13	1.66758833761168e-10	0.00790506800282715	10.21222566348302	-10.207217022632806	0.0	7.338497922757193e-21	draw90	kinetic_box
1.5178259619634098	0.24940203046124743	0.41865544449417236	0.5761432393008529	0.5761432392223702	7.848266481147448e-11	1.3622075114064306e-10	0.3321241805363732	0.13904559642971806	-0.575014682061725	6.717327787152279e-17	1.80978019206344e-16	draw93	kinetic_box
0.7932074082475833	0.20495703933478293	0.0030105110499495445	0.7060432070654293	0.7060432070765811	1.1151746193149847e-11	1.5794707861186564e-11	0.6997856758591886	0.002106712509770498	-0.6376887379028855	5.821822637499338e-17	6.063817890161307e-17	draw94	kinetic_box
0.0221342940670564	1.2112645665990665	-0.007446774099679139	0.7097444964525316	0.7097444964729842	2.0452639581947096e-11	2.8816904792618716e-11	5.110940125214609	0.038060016549459	-4.9510479783655015	-7.090885125613777e-17	2.1248195074096316e-18	draw95	kinetic_box
0.29894593687073867	0.46538645150409425	0.04745405348640222	0.6905326498762989	0.6905326498778708	1.5718537582642966e-12	2.276291727179444e-12	1.3086289745035813	0.06209974934994863	-1.451462992683034	5.695167408883691e-17	2.4653434972153785e-17	draw96	kinetic_box
0.6506151863871953	3.0766028303805983	-0.17099459720306837	0.7698573971158162	0.7698573971172209	1.404654170755748e-12	1.824564102411126e-12	0.8126300915341805	0.1389553551769798	-0.47263508815964617	4.394339466020964e-17	2.1307970283789263e-17	draw98	kinetic_box
0.14226270632247345	0.19803260550184207	0.9141655425677542	0.4630408912160567	0.4630408910991092	1.1694750723378888e-10	2.5256410282943557e-10	0.5969498290570527	0.5457109643656687	-1.2890603550073227	2.2655502061476363e-16	8.430800144490014e-17	draw99	kinetic_box
0.0005504615823116233	1.7114391602413417	0.03650357946774139	0.6943206204684654	0.6943206205352442	6.677880470817854e-11	9.617862804751426e-11	6.514214426912469	0.2377921440027068	-6.748022469821595	5.856431057442263e-18	3.678014273047022e-20	draw104	kinetic_box
0.3867953935627657	0.4842261115588778	0.5821208712355209	0.5342854318596357	0.534285431895266	3.5630276506992686e-11	6.668771854886951e-11	0.13331897008673999	0.07760775501911542	-0.20304681447972878	-1.0959406871816572e-18	2.6591971642370648e-17	draw109	kinetic_box
0.034199523489383335	0.0074705901033227115	3203.4981170209226	0.0003120613321276659	0.00031206133216221584	3.4549945369943824e-14	1.1071524027201184e-10	0.0002499981408726452	0.8008685735442502	-0.800728935818298	-1.5328457420334208e-19	2.3863289433739466e-19	draw110	kinetic_box
0.08470704710721487	0.14201342021196853	38.895291098190164	0.025057744360966864	0.025057744358027722	2.9391419853475043e-12	1.1729475500079857e-10	0.04663486639806727	1.813876703878034	-1.8600501254972792	-5.638387635326546e-18	1.6864792232971567e-18	draw111	kinetic_box
1.0630206541609408	0.0036566533035037006	0.009172512617143282	0.7038712789192642	0.7038712784036567	5.156074456280635e-10	7.325308780853144e-10	0.8739761246618306	0.008016557030542628	-0.898916713380692	-1.123556204750041e-17	9.776963582787975e-17	draw112	kinetic_box
0.07973259468530239	5.007862030093038	-0.03344599410539523	0.7190288547518707	0.7190288547382742	1.3596568315676905e-11	1.8909628210436762e-11	23.77042911471968	0.7950256320536295	-22.485553261769986	-2.6384982423080095e-15	2.171683438309543e-18	draw113	kinetic_box
0.00014846051426455504	2.560274720976099	0.046327679336478016	0.6909212502045662	0.6909212502575548	5.298861349700701e-11	7.669269613180147e-11	34.27164742187939	1.5877258920936619	-35.857065626185424	-1.555152414689005e-17	4.742830778693511e-21	draw114	kinetic_box
0.023219116505384444	1.2167125802531073e-11	5263.060861952584	2.829070296706685e-08	0.0001899674050473013	0.0001899391143443342	0.9998510760150667	1.0440115430578672e-08	0.017052579364771767	-0.0170525689598774	-1.7799585374261666e-10	6.109767004852736e-07	draw115	kinetic_box
0.49548837554058905	0.08460615987699052	18.80810717074482	0.050420168163757585	0.05042016815845097	5.306616257527708e-12	1.0524788891721022e-10	0.04862224713544833	0.9144924350059525	-0.9640272057886505	-4.456335061374407e-17	4.81206738338905e-17	draw118	kinetic_box
0.22190430392729138	0.8853153762063899	1.5370387933348886	0.36670242873129655	0.3667024287209603	1.0336231870411439e-11	2.8186974126306437e-11	0.12823455603679193	0.19710148727462581	-0.3152138776047549	0.0	4.935491466657358e-18	draw119	kinetic_box
0.05381383170388501	0.1467991944965087	-0.02540645699724528	0.7161456186204503	0.7161456186356501	1.519973036323563e-11	2.122435712473265e-11	0.8654954628566146	0.02198917325837748	-0.37410294545507994	-8.619406862410534e-17	3.601833786974214e-17	draw120	kinetic_box
0.3768223914543854	0.08207026167488589	0.3448371237994427	0.5967000412784889	0.5967000412718608	6.6280314570121845e-12	1.110781129306543e-11	1.6148838787171627	0.5568719120069145	0.49338399864194915	-4.247518107817153e-16	5.634724356816933e-17	draw122	kinetic_box
0.013847837705043687	5.895104311278275	0.028682384465979007	0.6970397373276161	0.6970397372842478	4.33683089440251e-11	6.221784300704769e-11	56.03048195951557	1.6070878253769263	-57.49103811526561	-1.5997584705266728e-15	2.315218102376194e-19	draw125	kinetic_box
0.22375800539366797	0.17514382303853895	100.662646650132	0.009835978686777887	0.009835978685789077	9.888097285415398e-13	1.0052987711026278e-10	0.019797911132458088	1.9929101327373433	-1.6588833320267369	5.7159514439446766e-18	1.7138671910124308e-19	draw128	kinetic_box
0.4000695369174846	0.032813377821794075	79.86498323952021	0.012365346618837723	0.012365346607657016	1.118070740158128e-11	9.041968459386194e-10	0.002895353936608133	0.23123739361968737	-0.22920109990290805	6.938969916693723e-19	1.2494042590573749e-17	draw129	kinetic_box
0.12543032144923374	4.129731705708183	-0.0761634869440747	0.7345253051287229	0.7345253051191567	9.566236691682661e-12	1.3023699285800372e-11	4.90331755252729	0.3734537623945646	-4.301597194602162	1.3595287749414665e-16	5.256769528036517e-18	draw130	kinetic_box
0.497722539735507	0.43593125674626504	0.29789137114005565	0.6103325264644333	0.6103325263841322	8.030109910350802e-11	1.3156942425999426e-10	0.7046958726120011	0.20992281972912705	-1.0709391782328004	2.4442611577480485e-16	1.5296576931314783e-16	draw132	kinetic_box
0.7875654855539955	0.04946882286830687	1.4932728341639225	0.3722540375920238	0.3722540380237206	4.3169678942689416e-10	1.1596832950926533e-09	0.313866423988354	0.4686882044979848	-0.8172788675050018	-5.265917522567512e-17	1.8180036391813417e-17	draw133	kinetic_box
1.0223789402611914	0.00329158127209909	0.015538571544373343	0.701634575962302	0.701634569312602	6.649700012850701e-09	9.47744068449403e-09	0.10219999861549028	0.0015880419903216525	-0.10405490431358713	-1.9479446016825942e-18	1.5636076403224615e-16	draw135	kinetic_box
0.6756520651699419	0.0011275939684197763	40.76457011268155	0.023936880527764652	0.02393687925338083	1.2743838206930036e-09	5.323934700105112e-08	0.006575293070149772	0.26803899536954945	-0.00876468670106782	2.9342293242175363e-18	3.686907977707843e-17	draw136	kinetic_box
0.46475693703365367	0.2830086675269604	0.015538008120846838	0.7016347669398805	0.7016347669478482	7.967737580827361e-12	1.1355961756980031e-11	2.361877511143798	0.036698871948597854	-2.378596343056421	1.2398943052329941e-15	1.081438302775362e-16	draw139	kinetic_box
0.057677093456449245	0.0012383804879006115	897.8407224346611	0.001112543475534901	0.001112543475349726	1.8517500900705475e-13	1.6644294188040186e-10	0.00020887580259793277	0.18753720150364764	-0.18759022407648335	-4.875116854412589e-19	1.3833769586544884e-17	draw141	kinetic_box
0.48242269303791757	28.114919698693573	-0.32202857246976285	0.8277064506699859	0.8277064506852514	1.526545556629344e-11	1.8443079129871822e-11	1.2285309295909426	0.395622061491122	-0.8117096985080136	-4.2616955866775e-18	3.170612327589002e-18	draw142	kinetic_box
0.023736713831076787	0.0073773058037344885	116.89279099795827	0.008481977726654742	0.008481977726672238	1.7496420978702076e-14	2.0627761051155818e-12	0.016853470278054825	1.9700491788029644	-1.9850834655479956	3.678688904839527e-17	9.271284816848418e-18	draw143	kinetic_box
0.884843481948504	0.00011992325654295208	0.013554367688413905	0.7023309337162503	0.7023309349688944	1.2526440995586086e-09	1.7835525066457267e-09	0.42028393197316966	0.005696682947496677	-0.42107341016314814	-3.026685458883239e-18	2.398497509182325e-16	draw144	kinetic_box
0.06515551699060981	0.032541401127094575	88.83547646733209	0.011130770273595483	0.011130770274495416	8.999329059733441e-13	8.085091002510517e-11	0.01855164981686365	1.6480446507361763	-1.6630554527677945	-2.9588784919896044e-17	1.0531606847240819e-17	draw146	kinetic_box
0.39718680483617824	1.4111904429555568e-05	0.04545588970189312	0.6912220942217245	0.6912221818390542	8.761732961382052e-08	1.267571150287847e-07	14.462929217361355	0.6574253152706652	-14.4640289583921	-2.0512829749158192e-16	1.1623979999052393e-16	draw148	kinetic_box
0.09895622756941978	0.02331992242923847	122.07865321909328	0.008124617621802874	0.008124617621298888	5.039857420285898e-13	6.203193375001164e-11	0.005986098250445807	0.7307748124515946	-0.7364635180906799	-7.746559722428711e-18	1.427135018226058e-17	draw149	kinetic_box
0.8475971227253362	0.07254037064469307	7.465267632421905	0.11731405421859065	0.11731405420672189	1.1868755978028389e-11	1.0117079371508355e-10	0.016930223153707576	0.1263886469190531	-0.1438908752833627	6.831303922792254e-19	3.264945146319345e-17	draw150	kinetic_box
1.2915115918789253	0.1303138827113258	-0.34471286588435296	0.836417140975974	0.8364171412962014	3.2022740015236195e-10	3.8285609457513433e-10	0.08362944383701851	0.028828145257373188	-0.09247080099739435	3.1119488865820468e-18	2.881907951527176e-16	draw152	kinetic_box
0.546871031046621	0.0006610535953492138	4.43092190618012	0.18108656622557534	0.18108659488850123	2.8662925893874203e-08	1.5828298009315686e-07	0.03673912478283709	0.1627881928141578	-0.03777520831768749	1.4313500771196188e-18	4.9609585651999684e-17	draw158	kinetic_box
0.23378538591707715	0.004392123360265708	85.39626473478879	0.011573799235790197	0.011573799219355675	1.6434522145947206e-11	1.4199764342259025e-09	0.007694972966729759	0.6571219485938976	-0.2918952635863393	7.414457382251733e-19	1.2603039725548902e-18	draw159	kinetic_box
0.353700954672278	0.29557083721734917	85.78460265915272	0.011522016449167543	0.011522016449075963	9.15795217437676e-14	7.948220014137546e-12	0.03065028068714072	2.6293221501378685	-2.53014574284155	4.404937884557999e-18	5.131301458369627e-19	draw161	kinetic_box
0.32237922946648984	0.19482794523312372	134.21969800480323	0.007395170010885984	0.007395170009334595	1.5513892254181982e-12	2.0978411902092155e-10	0.003256227532512581	0.43704987604876416	-0.4161783030887518	1.080105321081955e-18	5.378312299306976e-18	draw162	kinetic_box
0.028348789621296784	0.07141476411402202	425.0780575383413	0.002346981328598797	0.0023469813292263733	6.275761160745574e-13	2.6739714895023175e-10	0.03455539667957163	14.688740898019157	-14.618975006753013	-5.070522982050642e-17	2.0441771856511088e-19	draw164	kinetic_box
1.2779422623396373	0.6681083625889921	-0.007502097199018622	0.7097641288110338	0.709764128824621	1.3587242442270053e-11	1.914332084487097e-11	0.42055162356600223	0.0031550191571972394	-0.34432813399704737	-1.15207088324909e-17	1.489865763508835e-17	draw165	kinetic_box
8.218026621938702e-05	2.5377755038596947	0.007790636739035858	0.7043577604284271	0.7043577604305817	2.1546098238900413e-12	3.0589708028103565e-12	67.3344841775473	0.5245785062376285	-67.8558293729089	0.0	5.365546221025589e-21	draw166	kinetic_box
0.21826917243354693	2.7994830965668926	-0.12190535711724534	0.7514231384834419	0.7514231384675004	1.5941470365987698e-11	2.1215037905939034e-11	1.5592368325753772	0.19007932290546384	-1.152947019320724	-4.2904067858855266e-17	2.732730583645814e-17	draw168	kinetic_box
0.8524641469887657	0.30045953862832453	0.09160488836698699	0.6754904789721358	0.6754904789606226	1.1513123787665336e-11	1.704409484110062e-11	0.3599274176170783	0.03297111091103037	-0.4015882491368195	0.0	8.059209366239334e-19	draw170	kinetic_box
1.879357536254432	0.010990048166122337	-0.631132285836046	0.9382071023832466	0.9382071049642385	2.580991975698055e-09	2.7509831912820934e-09	5.208894996976444	3.2875018061216874	-5.233298729581147	8.971296191148298e-17	2.901188726273714e-17	draw173	kinetic_box
0.014563536397539826	0.0724490938463137	245.72123558790034	0.004053124099847292	0.004053124100468878	6.215861159120095e-13	1.533597542301018e-10	0.05454259716295921	13.402274367055442	-13.456559298944926	4.3766861111898736e-18	2.617688541833154e-20	draw174	kinetic_box
0.005743466613521524	7.382284046024622	-0.0054812513682633715	0.709047344356959	0.7090473443993857	4.2426617774538045e-11	5.983608585471321e-11	4.683998863061238	0.025674175177098493	-4.652339328412614	-8.125436160967577e-18	2.3162528694704606e-19	draw175	kinetic_box
0.22927666483612677	0.054624574021372094	4.92277178133132	0.16648357626195917	0.16648357627620622	1.4247047985804784e-11	8.55762971007307e-11	0.07722385137667007	0.3801553964027951	-0.45096769261722164	1.939270626665448e-17	9.263887429197938e-17	draw178	kinetic_box
0.6324627146027411	0.14475948219833965	1.6538513797713041	0.35260862605381144	0.3526086261523627	9.855127824920373e-11	2.794919662760025e-10	0.1759003845551741	0.2909130936988777	-0.3743129495950507	1.2154926473825494e-17	5.840547283024895e-17	draw179	kinetic_box
1.1465791434581136	0.11634326545992811	5.872298350402456	0.14399525849273223	0.14399525852897213	3.623989996981436e-11	2.516742588612584e-10	0.01857144751622331	0.10905708061410392	-0.0778118999171654	-6.405516728416099e-19	6.126656877389913e-17	draw180	kinetic_box
0.7992092500111507	0.00019782977726933744	3.8569031143069985	0.201662627210899	0.20166246972107435	1.5748982465368933e-07	7.809575320163361e-07	0.002143980160084826	0.008269123756443581	-0.0021810742120792273	-2.2964544404300703e-20	2.489247739119559e-16	draw182	kinetic_box
3.282777745137941	0.022785650946065054	0.012728233518152903	0.7026210799435585	0.7026210799454561	1.8975931936893176e-12	2.700734788424831e-12	4.994716990069089	0.06357392420668516	-5.137039525880123	0.0	9.108415146179096e-17	draw183	kinetic_box
0.3191883865921363	0.06106873460398615	0.18224617717275585	0.6458059363953115	0.6458059364209192	2.5607738152189086e-11	3.965237342677296e-11	0.2756255703106482	0.05023170652017627	-0.12051338180170121	1.5106153397331054e-17	8.537288894171902e-17	draw187	kinetic_box
0.5062312258582586	6.43475802224987e-05	0.32773931461284944	0.6016142258664718	0.6016141884656088	3.740086307324475e-08	6.216752162816182e-08	1.1522814867096576	0.37764794469529833	-1.1530811469392959	-1.738657297590561e-16	3.99878804286987e-17	draw188	kinetic_box
0.23407390650386592	0.31860803528303355	1.717351503924016	0.3453618690846836	0.3453618690592962	2.5387358881800992e-11	7.350944373491956e-11	0.03614590604026993	0.06207522609895373	-0.08882201643622109	-5.0048573852865105e-19	4.3752209536975465e-17	draw190	kinetic_box
0.9688005486957352	0.0010527931200631474	0.058614253093695695	0.6866952687941723	0.6866952669317615	1.8624107811504587e-09	2.7121357475957826e-09	0.5006002779848217	0.029342311392576755	-0.5070401516561278	5.752969370051647e-18	1.4681693481586707e-16	draw191	kinetic_box
0.03838949392834883	2.3094651518013376	0.0027119649764454964	0.7061486077201363	0.7061486077261234	5.987099704896082e-12	8.478526530237318e-12	6.6718031853017115	0.018093696568275745	-6.548396918117083	3.712820780099874e-16	2.1533517815953427e-18	draw194	kinetic_box
0.7458730438050019	0.5336697268517328	0.0737396197138185	0.6815322000238507	0.6815322000358464	1.1995626714167429e-11	1.7600968396704512e-11	0.1754212027948216	0.01293549278383078	-0.17133794487080178	1.756880898224315e-17	2.656823356039254e-16	draw196	kinetic_box
0.7742576106912723	0.15488947883495996	0.10474488222187507	0.6710863422131943	0.6710863422147906	1.59627866480605e-12	2.3786487138716628e-12	1.4524038566250166	0.1521318709007845	-2.157178637863714	4.2389405375999204e-16	7.117142734393497e-17	draw197	kinetic_box
1.8429851562524262	0.019792572402026042	0.4763087608813249	0.5608173440584816	0.5608173424953448	1.5631368421864522e-09	2.7872476896511586e-09	0.37694513200428825	0.17954226874520998	-0.44624847260909256	-4.025534988609233e-18	2.960747741825633e-17	draw198	kinetic_box
